Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
251;ПРОМЭНЕРГОБАНК, АО;2728;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОМЫШЛЕННЫЙ ЭНЕРГЕТИЧЕСКИЙ БАНК""";160009, Вологодская обл, г. Вологда, ул. Чехова, д. 30;Морсков Дмитрий Геннадьевич;31.05.1999;19,5;;Ликвидируется;041909772;Вологодская область;Непубличные акционерные общества;Частная собственность;592 496 307;;Находится в стадии ликвидации от 05.12.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.08.2016;4 561 754 000;4 370 656 000;4 334 549 000;4 379 555 000;4 396 848 000;4 043 326 000;;;;;;;92 384 000;74 715 000;96 880 000;86 011 000;59 735 000;102 517 000;;;;;;;258 144 000;64 698 000;137 244 000;131 142 000;153 930 000;41 933 000;;;;;;;0;0;0;0;0;0;;;;;;;2 477 479 000;2 480 760 000;2 504 548 000;2 661 009 000;2 651 577 000;2 474 372 000;;;;;;;2 206 289 000;2 205 479 000;2 256 981 000;2 410 884 000;2 410 861 000;2 275 883 000;;;;;;;269 127 000;266 480 000;226 672 000;229 272 000;220 201 000;177 728 000;;;;;;;1 502 000;8 240 000;7 884 000;7 937 000;7 694 000;8 035 000;;;;;;;716 120 000;716 124 000;715 113 000;714 154 000;357 251 000;475 032 000;;;;;;;0;0;0;0;0;0;;;;;;
252;БФГ-КРЕДИТ (ООО), КБ;3068;"КОММЕРЧЕСКИЙ БАНК ""БФГ-КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";121165, г. Москва, проспект Кутузовский, д. 35/30;Хамчич Максим Александрович;27.08.1997;21,5;;Ликвидируется;044525292;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;600 000 000;;Находится в стадии ликвидации от 17.10.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 27.07.2016;65 011 082 000;63 854 066 000;58 800 721 000;59 684 492 000;59 851 037 000;;;;;;;;1 865 619 000;1 479 018 000;356 365 000;513 935 000;538 569 000;;;;;;;;313 599 000;237 851 000;170 149 000;172 036 000;188 930 000;;;;;;;;3 844 357 000;3 372 429 000;143 414 000;147 999 000;146 590 000;;;;;;;;53 218 404 000;54 454 006 000;55 026 847 000;55 077 018 000;54 658 506 000;;;;;;;;49 049 585 000;50 509 257 000;51 594 065 000;51 674 245 000;51 348 068 000;;;;;;;;751 505 000;684 355 000;500 606 000;407 180 000;382 430 000;;;;;;;;759 385 000;712 794 000;590 587 000;590 341 000;589 182 000;;;;;;;;1 190 420 000;1 185 844 000;1 204 478 000;1 197 641 000;1 191 721 000;;;;;;;;0;0;0;0;0;;;;;;;
253;ИНКАСБАНК, ОАО;2685;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНКАСБАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;11.02.1994;25,0;;Ликвидируется;044030829;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;600 119 000;;Находится в стадии ликвидации от 27.09.2013, Отозвана Генеральная лицензия на осуществление банковских операций от 19.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 07.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;ПРОМРЕГИОНБАНК, ООО;2123;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЫШЛЕННЫЙ РЕГИОНАЛЬНЫЙ БАНК""";115184, г. Москва, ул. Татарская Б., д. 29;Захваткин Михаил Евгеньевич;15.10.1992;26,5;;Ликвидируется;046902727;Москва;Общества с ограниченной ответственностью;Частная собственность;625 000 000;;Находится в стадии ликвидации от 14.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 30.05.2016;5 587 246 000;5 585 989 000;5 428 751 000;;;;;;;;;;378 148 000;422 781 000;151 049 000;;;;;;;;;;84 561 000;51 701 000;67 390 000;;;;;;;;;;126 215 000;276 224 000;627 211 000;;;;;;;;;;3 736 379 000;3 646 903 000;3 227 874 000;;;;;;;;;;3 107 223 000;3 002 412 000;2 677 704 000;;;;;;;;;;326 740 000;299 256 000;255 913 000;;;;;;;;;;13 326 000;12 995 000;12 850 000;;;;;;;;;;329 647 000;289 595 000;288 803 000;;;;;;;;;;34 123 000;34 123 000;34 123 000;;;;;;;;;
255;СОЛИДАРНОСТЬ АО, БАНК;1555;"БАНК ПРОФСОЮЗНОЙ СОЛИДАРНОСТИ И СОЦИАЛЬНЫХ ИНВЕСТИЦИЙ ""СОЛИДАРНОСТЬ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119334, г. Москва, проспект Ленинский, д. 37 корп. 1;Мантрова Анастасия Александровна;02.09.1991;27,5;;Ликвидируется;044525664;Москва;Непубличные акционерные общества;Иная смешанная российская собственность;625 004 821;;Находится в стадии ликвидации от 03.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 15.12.2017;14 146 510 000;14 216 412 000;14 226 703 000;14 774 288 000;14 948 746 000;15 264 481 000;15 323 933 000;14 696 837 000;14 855 042 000;15 343 473 000;15 699 941 000;15 394 015 000;390 172 000;441 158 000;378 286 000;383 350 000;448 666 000;427 800 000;523 128 000;501 602 000;352 666 000;465 871 000;662 119 000;295 400 000;41 105 000;32 565 000;34 294 000;151 188 000;25 449 000;28 416 000;22 794 000;15 017 000;16 804 000;11 200 000;26 582 000;104 714 000;3 162 708 000;3 163 925 000;3 174 854 000;3 188 144 000;3 184 059 000;3 201 365 000;3 033 966 000;2 840 928 000;2 837 380 000;3 089 566 000;3 090 569 000;2 999 312 000;8 130 784 000;8 285 174 000;7 874 084 000;8 230 033 000;8 725 315 000;9 041 471 000;9 217 963 000;8 968 526 000;9 209 077 000;9 217 559 000;9 422 893 000;9 521 568 000;6 993 059 000;7 033 460 000;6 664 187 000;6 830 461 000;7 052 790 000;7 277 558 000;7 388 245 000;7 390 158 000;7 652 815 000;7 803 712 000;8 111 862 000;8 184 053 000;707 426 000;794 037 000;782 625 000;961 328 000;998 806 000;1 071 121 000;1 133 885 000;1 144 558 000;1 123 102 000;1 096 171 000;1 152 916 000;1 180 243 000;12 289 000;11 302 000;10 911 000;10 877 000;250 542 000;270 865 000;275 073 000;14 731 000;16 024 000;16 100 000;9 572 000;9 665 000;980 861 000;978 804 000;976 578 000;977 000 000;877 199 000;876 247 000;875 088 000;874 368 000;873 307 000;1 166 483 000;1 165 637 000;1 164 172 000;0;0;0;0;0;0;0;0;0;0;0;0
256;МАСТЕР-КАПИТАЛ (ОАО), АКБ;3011;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МАСТЕР - КАПИТАЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, ул. Сыромятническая Ниж., д. 1/4;Тихонов Вячеслав Анатольевич;03.08.1994;24,5;;Ликвидируется;044525756;Москва;Публичные акционерные общества;Частная собственность;625 100 000;;Находится в стадии ликвидации от 22.06.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 20.02.2018;3 865 663 000;3 622 657 000;3 740 858 000;4 019 263 000;3 944 998 000;4 091 505 000;4 053 025 000;4 019 431 000;4 051 764 000;4 123 574 000;3 989 425 000;4 276 917 000;459 327 000;88 669 000;121 160 000;213 317 000;283 377 000;90 180 000;133 294 000;274 117 000;282 849 000;313 817 000;184 827 000;347 375 000;127 043 000;91 180 000;111 057 000;186 321 000;96 988 000;75 787 000;80 247 000;78 030 000;71 269 000;123 483 000;80 034 000;69 996 000;0;0;0;0;0;0;0;0;0;0;0;0;2 962 674 000;3 155 002 000;3 178 673 000;3 243 918 000;3 199 520 000;3 557 424 000;3 489 415 000;3 312 037 000;3 341 679 000;3 330 124 000;3 387 353 000;3 502 812 000;2 793 105 000;2 739 571 000;2 709 956 000;2 757 985 000;3 014 883 000;3 118 664 000;3 149 401 000;3 227 229 000;3 294 487 000;3 278 690 000;3 285 594 000;3 432 985 000;32 641 000;40 002 000;49 876 000;67 116 000;54 524 000;73 360 000;76 187 000;76 463 000;39 055 000;43 221 000;60 952 000;63 964 000;9 804 000;258 993 000;308 600 000;308 670 000;8 408 000;308 781 000;208 545 000;8 345 000;8 137 000;8 213 000;40 807 000;5 863 000;190 368 000;189 747 000;189 054 000;234 722 000;233 867 000;232 599 000;231 324 000;230 067 000;228 725 000;227 743 000;226 140 000;235 690 000;0;0;0;0;0;0;0;0;0;0;0;0
257;НМБ ОАО, АКБ;2865;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НОВОКУЗНЕЦКИЙ МУНИЦИПАЛЬНЫЙ БАНК"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";654007, Кемеровская обл., г. Новокузнецк, ул. Кирова (Центральный Р-Н), д. 38;Селезнев Михаил Игоревич;31.05.1994;24,5;;Ликвидируется;043209705;Кемеровская область;Публичные акционерные общества;Частная собственность;635 000 000;;Находится в стадии ликвидации от 16.01.2017, Решение о признании должника банкротом и открытии конкурсного производства от 03.03.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;СОЮЗНЫЙ, ООО КБ;3236;"КОММЕРЧЕСКИЙ БАНК ""СОЮЗНЫЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107014, г. Москва, ул. Бабаевская, д. 6;Рябинченко Дмитрий Николаевич;15.03.1995;24,0;;Ликвидируется;044525553;Москва;Общества с ограниченной ответственностью;Частная собственность;638 000 000;;Находится в стадии ликвидации от 29.01.2019, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 25.10.2018;8 350 426 000;8 160 669 000;7 993 972 000;7 984 251 000;8 181 460 000;8 434 655 000;8 125 370 000;8 431 740 000;8 152 707 000;8 008 670 000;8 191 474 000;8 188 640 000;399 059 000;386 249 000;238 146 000;246 591 000;250 778 000;210 414 000;277 050 000;280 676 000;426 718 000;284 963 000;374 739 000;393 304 000;1 410 052 000;1 003 592 000;860 011 000;815 462 000;908 464 000;345 867 000;537 791 000;763 768 000;332 822 000;371 070 000;702 432 000;247 541 000;1 269 782 000;1 195 626 000;1 231 131 000;1 196 902 000;1 244 851 000;1 128 212 000;1 073 389 000;1 005 217 000;823 150 000;823 524 000;872 137 000;713 181 000;4 693 288 000;5 046 867 000;4 873 189 000;5 048 471 000;5 154 026 000;5 482 887 000;5 756 545 000;5 893 303 000;6 075 984 000;5 997 635 000;5 767 417 000;6 325 538 000;4 504 605 000;4 508 929 000;4 631 868 000;4 721 624 000;4 933 824 000;5 089 447 000;5 365 769 000;5 602 005 000;5 757 547 000;5 806 946 000;5 432 523 000;5 433 405 000;75 088 000;72 248 000;90 085 000;83 656 000;109 367 000;115 609 000;112 012 000;113 741 000;120 521 000;121 424 000;111 693 000;104 645 000;109 609 000;461 749 000;39 756 000;140 642 000;9 928 000;11 890 000;38 753 000;14 962 000;12 393 000;11 762 000;165 698 000;704 979 000;80 298 000;93 317 000;94 483 000;93 483 000;92 156 000;91 135 000;89 959 000;91 135 000;87 493 000;86 822 000;88 602 000;87 556 000;235 715 000;186 966 000;207 285 000;256 759 000;158 575 000;49 768 000;0;0;0;0;0;0
259;РБР, ПАО АКБ;2782;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНЫЙ БАНК РАЗВИТИЯ""";105062, г. Москва, пер. Лялин, д. 19 корп. 1 пом. XXIV К18(Офисное здание);Тихонов Вячеслав Анатольевич;06.11.2001;17,0;;Ликвидируется;044525359;Москва;Публичные акционерные общества;Частная собственность;650 500 000;;Находится в стадии ликвидации от 26.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 10.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;БНКВ (АО), АКБ;2472;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАНК НА КРАСНЫХ ВОРОТАХ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105005, г. Москва, ул. Бауманская, д. 58/25 корп. 1;Мантрова Анастасия Александровна;26.08.1993;25,5;;Ликвидируется;044525556;Москва;Непубличные акционерные общества;Частная собственность;658 000 000;;Находится в стадии ликвидации от 24.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2016;7 039 842 000;7 115 441 000;7 303 818 000;7 658 901 000;7 690 924 000;7 049 735 000;7 207 847 000;7 141 156 000;7 123 016 000;7 096 692 000;;;252 769 000;212 481 000;230 040 000;298 697 000;241 454 000;228 826 000;251 812 000;270 340 000;292 324 000;336 882 000;;;49 184 000;41 049 000;562 827 000;693 371 000;667 420 000;492 174 000;354 593 000;157 330 000;68 612 000;105 249 000;;;81 102 000;101 644 000;102 882 000;101 300 000;104 807 000;103 855 000;103 389 000;103 124 000;101 203 000;100 310 000;;;4 077 747 000;4 018 313 000;3 994 794 000;3 966 731 000;3 970 290 000;3 989 000 000;4 177 978 000;4 315 749 000;4 155 463 000;4 163 060 000;;;1 672 210 000;1 685 041 000;1 706 434 000;1 736 047 000;1 708 686 000;1 787 987 000;1 907 829 000;1 992 451 000;2 068 904 000;2 118 839 000;;;1 699 895 000;1 657 888 000;1 636 071 000;1 599 125 000;1 624 669 000;1 560 379 000;1 645 932 000;1 639 813 000;1 487 154 000;1 446 839 000;;;0;1 000;1 000;1 000;1 000;1 000;1 000;65 000 000;1 000;1 000;;;1 056 994 000;1 055 765 000;1 055 114 000;1 065 105 000;1 027 870 000;981 011 000;980 772 000;977 911 000;977 887 000;969 710 000;;;0;0;0;0;0;0;0;0;0;0;;
261;ФИА-БАНК, АО;2542;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФИА-БАНК""";445037, Самарская обл., г. Тольятти, проезд Новый, д. 8;Воробьёв Сергей Иванович;25.10.1993;25,0;;Ликвидируется;043678929;Самарская область;Непубличные акционерные общества;Совместная частная и иностранная собственность;666 262 500;;Находится в стадии ликвидации от 29.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 08.04.2016;22 543 577 000;22 066 846 000;;;;;;;;;;;489 893 000;712 712 000;;;;;;;;;;;152 724 000;151 019 000;;;;;;;;;;;1 515 219 000;1 372 940 000;;;;;;;;;;;12 601 140 000;12 413 049 000;;;;;;;;;;;10 284 255 000;10 232 552 000;;;;;;;;;;;2 286 667 000;2 147 732 000;;;;;;;;;;;0;2 551 000;;;;;;;;;;;1 655 695 000;1 648 742 000;;;;;;;;;;;35 655 000;35 655 000;;;;;;;;;;
262;РБС, ООО КБ;3367;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ""";125040, г. Москва, ул. Ямского Поля 3-Я, д. Д. 18(Бизнес-центр «Золотой Век»);Баушева Надежда Сергеевна;21.04.2001;17,5;;Ликвидируется;044525335;Москва;Общества с ограниченной ответственностью;Частная собственность;667 130 000;;Находится в стадии ликвидации от 13.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;РУССТРОЙБАНК, АО;3205;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РУССКИЙ СТРОИТЕЛЬНЫЙ БАНК""";109004, г. Москва, пер. Дровяной Б., д. 7/9 корп. 1;Вершинин Вадим Виссарионович;27.01.1995;24,0;;Ликвидируется;044525591;Москва;Непубличные акционерные общества;Частная собственность;678 086 302;;Находится в стадии ликвидации от 31.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 18.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;РАЗВИТИЕ, ООО КБ;2729;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РАЗВИТИЕ""";369000, Карачаево-Черкесская респ., г. Черкесск, ул. Красноармейская, д. 64;Березуцкий Георгий Петрович;04.03.1994;25,0;;Ликвидируется;049133812;Карачаево-Черкесская Республика;Общества с ограниченной ответственностью;Частная собственность;680 000 000;;Находится в стадии ликвидации от 12.07.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 10.10.2016;11 789 352 000;10 781 404 000;10 185 753 000;10 344 612 000;10 081 456 000;9 820 905 000;9 852 451 000;8 980 691 000;;;;;328 422 000;365 535 000;285 907 000;284 517 000;272 765 000;411 297 000;355 779 000;58 148 000;;;;;588 067 000;536 285 000;542 744 000;537 392 000;516 202 000;530 615 000;453 824 000;422 367 000;;;;;970 657 000;918 278 000;915 407 000;754 855 000;740 137 000;754 381 000;761 054 000;317 644 000;;;;;7 709 723 000;7 206 263 000;7 144 460 000;7 151 697 000;6 950 381 000;7 086 429 000;6 814 432 000;7 177 497 000;;;;;6 722 411 000;6 276 991 000;6 258 276 000;6 299 496 000;6 116 692 000;6 261 596 000;5 984 117 000;3 427 888 000;;;;;252 191 000;266 298 000;205 196 000;200 144 000;199 931 000;178 085 000;178 315 000;3 115 125 000;;;;;716 549 000;645 145 000;663 902 000;635 714 000;618 157 000;645 033 000;364 779 000;7 579 000;;;;;115 150 000;114 276 000;113 656 000;110 867 000;107 542 000;106 253 000;258 239 000;259 782 000;;;;;0;0;0;0;0;0;0;0;;;;
265;РОСПРОМБАНК (ООО), КБ;3204;"КОММЕРЧЕСКИЙ БАНК ""РОССИЙСКИЙ ПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125009, г. Москва, ул. Никитская Б., д. 17 стр. 2(Офисное здание);Селезнев Михаил Игоревич;27.01.1995;24,0;;Ликвидируется;044525120;Москва;Общества с ограниченной ответственностью;Частная собственность;685 000 000;;Находится в стадии ликвидации от 13.12.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.09.2016;6 145 791 000;5 689 779 000;5 433 478 000;5 766 012 000;5 270 921 000;5 558 866 000;5 788 947 000;;;;;;86 757 000;115 298 000;75 310 000;105 385 000;90 950 000;116 003 000;200 936 000;;;;;;394 756 000;20 519 000;38 310 000;72 161 000;17 733 000;19 971 000;16 709 000;;;;;;2 170 706 000;2 060 035 000;2 039 921 000;1 961 699 000;1 645 869 000;1 257 246 000;1 165 396 000;;;;;;2 262 162 000;2 245 783 000;1 790 651 000;1 888 901 000;1 825 617 000;2 105 549 000;2 185 727 000;;;;;;1 640 056 000;1 730 358 000;1 328 301 000;1 376 907 000;1 463 283 000;1 589 978 000;1 577 655 000;;;;;;114 648 000;103 268 000;99 136 000;131 841 000;153 934 000;268 394 000;399 586 000;;;;;;210 243 000;87 119 000;41 488 000;156 733 000;16 291 000;16 761 000;16 456 000;;;;;;411 479 000;482 679 000;732 434 000;814 424 000;849 103 000;1 158 593 000;1 159 037 000;;;;;;81 000 000;0;0;0;0;0;0;;;;;
266;АНТАЛБАНК ООО, КБ;3115;"КОММЕРЧЕСКИЙ БАНК ""АНТАЛБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";109044, г. Москва, ул. Симоновский Вал, д. 9;Вершинин Вадим Виссарионович;10.10.1994;24,5;;Ликвидируется;044525621;Москва;Общества с ограниченной ответственностью;Частная собственность;696 000 000;;Находится в стадии ликвидации от 31.03.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
