Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
271;РОСАВТОБАНК, ООО КБ;2767;"КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНО-ОТРАСЛЕВОЙ СПЕЦИАЛИЗИРОВАННЫЙ АВТОПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123056, г. Москва, ул. Зоологическая, д. 26 корп. 2;Селезнев Михаил Игоревич;25.01.1995;24,0;;Ликвидируется;044525857;Москва;Общества с ограниченной ответственностью;Частная собственность;722 800 000;;Находится в стадии ликвидации от 14.06.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 04.03.2016;12 426 184 000;12 280 762 000;12 147 739 000;12 398 474 000;12 476 337 000;12 889 012 000;13 421 933 000;13 262 714 000;13 859 690 000;14 289 047 000;15 069 870 000;15 279 097 000;374 021 000;218 998 000;228 122 000;294 689 000;234 846 000;229 843 000;277 748 000;432 786 000;623 018 000;572 453 000;621 572 000;373 300 000;977 818 000;863 489 000;532 347 000;544 617 000;358 016 000;506 603 000;825 891 000;283 427 000;591 887 000;664 118 000;458 830 000;565 833 000;3 144 599 000;3 159 048 000;2 992 968 000;3 111 421 000;3 310 004 000;3 393 658 000;3 580 199 000;3 765 404 000;3 571 380 000;3 447 436 000;3 762 660 000;3 936 239 000;6 978 615 000;7 064 396 000;7 192 614 000;7 263 828 000;7 422 091 000;7 378 761 000;7 489 145 000;7 519 383 000;7 702 970 000;7 893 034 000;8 175 839 000;8 196 102 000;6 330 605 000;6 418 790 000;6 452 903 000;6 509 874 000;6 695 257 000;6 688 082 000;6 712 584 000;6 739 291 000;6 880 703 000;7 018 014 000;7 252 282 000;7 244 735 000;623 274 000;619 759 000;714 029 000;719 325 000;701 977 000;664 998 000;720 926 000;753 882 000;790 864 000;793 367 000;840 433 000;865 415 000;8 522 000;8 436 000;8 439 000;8 211 000;7 950 000;8 446 000;8 731 000;9 311 000;10 258 000;11 660 000;13 299 000;16 295 000;266 382 000;265 312 000;383 456 000;382 027 000;406 555 000;414 869 000;414 232 000;413 642 000;412 723 000;420 145 000;429 176 000;428 193 000;98 463 000;97 633 000;33 310 000;32 465 000;0;0;0;0;0;0;189 022 000;193 172 000
272;ТАТАГРОПРОМБАНК, ООО;728;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАТАРСТАНСКИЙ АГРАРНО-ПРОМЫШЛЕННЫЙ БАНК""";420097, Татарстан респ., г. Казань, ул. Зинина, д. 4;Столбов Василий Анатольевич;11.11.1990;28,0;;Ликвидируется;049205708;Республика Татарстан;Общества с ограниченной ответственностью;Частная собственность;737 258 116;;Находится в стадии ликвидации от 02.06.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.04.2017;2 330 965 000;2 333 715 000;2 458 669 000;2 501 558 000;2 562 563 000;2 477 816 000;2 360 520 000;2 353 848 000;2 391 853 000;2 353 762 000;2 380 620 000;2 364 604 000;102 028 000;69 510 000;109 337 000;145 164 000;61 604 000;102 318 000;97 824 000;84 562 000;73 364 000;74 449 000;67 070 000;76 911 000;7 424 000;8 275 000;6 204 000;5 639 000;14 585 000;35 486 000;19 853 000;17 661 000;15 338 000;11 806 000;59 751 000;76 887 000;252 734 000;253 843 000;254 973 000;255 917 000;256 131 000;226 700 000;258 082 000;258 920 000;259 931 000;259 596 000;261 918 000;263 479 000;1 735 330 000;1 754 602 000;1 846 377 000;1 856 653 000;1 969 761 000;1 861 577 000;1 738 696 000;1 754 574 000;1 803 029 000;1 737 300 000;1 710 434 000;1 657 999 000;1 485 050 000;1 645 469 000;1 634 019 000;1 646 858 000;1 667 864 000;1 621 375 000;1 627 998 000;1 617 808 000;1 617 738 000;1 477 749 000;1 375 656 000;1 396 190 000;85 280 000;89 133 000;92 358 000;89 795 000;76 897 000;110 202 000;110 698 000;66 766 000;65 291 000;64 551 000;69 778 000;66 809 000;165 000 000;20 000 000;120 000 000;120 000 000;225 000 000;130 000 000;0;70 000 000;120 000 000;195 000 000;265 000 000;195 000 000;80 314 000;80 086 000;79 906 000;79 694 000;80 012 000;79 937 000;82 644 000;82 381 000;82 103 000;198 781 000;193 830 000;193 454 000;14 870 000;14 964 000;15 055 000;15 149 000;15 241 000;15 335 000;15 429 000;15 520 000;15 614 000;15 705 000;15 799 000;15 893 000
273;ЗАМОСКВОРЕЦКИЙ, ОАО МКБ;1640;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО МЕЖРЕГИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЗАМОСКВОРЕЦКИЙ""";119180, г. Москва, ул. Полянка Б., д. 42/2 корп. 4;Рябинченко Дмитрий Николаевич;01.02.1999;20,0;;Ликвидируется;044525636;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;748 000 000;;Находится в стадии ликвидации от 15.09.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 23.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 14.08.2014;5 590 476 000;5 362 704 000;4 892 177 000;4 009 362 000;;;;;;;;;338 963 000;288 781 000;71 983 000;157 388 000;;;;;;;;;165 763 000;81 715 000;29 247 000;6 214 000;;;;;;;;;140 330 000;93 659 000;77 441 000;0;;;;;;;;;3 251 181 000;3 269 682 000;2 932 628 000;2 181 593 000;;;;;;;;;2 045 602 000;2 023 380 000;1 991 419 000;1 553 727 000;;;;;;;;;770 451 000;846 897 000;849 907 000;546 243 000;;;;;;;;;346 826 000;308 639 000;535 000;521 000;;;;;;;;;747 433 000;746 401 000;744 974 000;751 315 000;;;;;;;;;0;0;0;0;;;;;;;;
274;УМ-БАНК ООО;1441;"""УМ-БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115184, г. Москва, ул. Ордынка Б., д. 59 стр. 2;Мантрова Анастасия Александровна;17.04.1991;28,0;;Ликвидируется;044525941;Москва;Общества с ограниченной ответственностью;Частная собственность;750 000 000;;Находится в стадии ликвидации от 20.02.2019, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 14.11.2018;7 294 842 000;7 245 899 000;7 169 934 000;6 988 958 000;7 210 433 000;7 064 711 000;6 840 641 000;6 653 769 000;5 047 775 000;5 126 547 000;4 081 582 000;4 064 550 000;43 928 000;34 325 000;30 781 000;55 132 000;50 437 000;31 225 000;29 539 000;20 575 000;37 123 000;47 225 000;53 038 000;32 445 000;17 483 000;16 466 000;4 502 000;4 505 000;5 239 000;5 141 000;6 020 000;4 010 000;8 133 000;10 900 000;17 278 000;11 943 000;5 264 575 000;5 111 239 000;5 036 833 000;5 020 816 000;5 189 668 000;5 078 608 000;5 152 065 000;4 853 108 000;3 835 921 000;3 656 083 000;3 117 724 000;3 110 237 000;1 688 687 000;1 875 470 000;1 926 496 000;1 768 311 000;1 813 193 000;1 663 641 000;1 450 830 000;1 347 918 000;1 048 146 000;1 243 698 000;651 467 000;702 036 000;1 024 111 000;1 119 559 000;1 130 178 000;976 436 000;919 092 000;928 419 000;865 946 000;775 360 000;768 214 000;978 754 000;472 548 000;521 518 000;201 661 000;217 841 000;310 019 000;317 857 000;322 722 000;324 959 000;334 884 000;273 424 000;279 932 000;264 944 000;178 919 000;180 518 000;462 915 000;538 070 000;486 299 000;474 018 000;571 379 000;410 263 000;250 000 000;299 134 000;0;0;0;0;5 394 000;5 314 000;5 081 000;4 848 000;4 615 000;4 389 000;4 171 000;3 953 000;3 742 000;3 649 000;83 249 000;130 139 000;0;0;0;0;0;0;0;0;0;0;0;0
275;ЭКОНОМИКС-БАНК (ООО), КБ;2136;"КОММЕРЧЕСКИЙ БАНК ""ЭКОНОМИКС-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Мясницкая, д. 46 корп. 1;Буравцев Андрей Сергеевич;07.08.1996;22,5;;Ликвидируется;044525443;Москва;Общества с ограниченной ответственностью;Частная собственность;767 000 000;;Находится в стадии ликвидации от 26.12.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 06.12.2018;6 455 499 000;6 091 583 000;5 960 468 000;5 655 759 000;5 897 788 000;5 063 053 000;5 083 010 000;4 231 874 000;5 183 321 000;5 094 431 000;5 017 682 000;5 082 460 000;1 092 765 000;133 163 000;90 812 000;132 020 000;341 537 000;140 459 000;114 095 000;85 517 000;103 249 000;141 361 000;475 814 000;265 865 000;872 168 000;1 606 799 000;1 904 409 000;1 739 924 000;1 509 846 000;1 107 073 000;646 563 000;206 431 000;869 997 000;886 093 000;623 456 000;1 078 310 000;2 798 681 000;2 600 402 000;2 182 908 000;2 186 055 000;2 154 473 000;2 169 073 000;2 152 735 000;2 487 182 000;2 798 964 000;2 778 006 000;2 673 818 000;2 310 346 000;1 166 894 000;1 212 237 000;1 214 654 000;1 002 860 000;1 267 409 000;974 008 000;1 535 454 000;864 469 000;932 159 000;832 019 000;718 642 000;804 167 000;607 388 000;597 952 000;656 769 000;620 985 000;595 692 000;613 265 000;598 688 000;512 321 000;422 615 000;366 858 000;319 876 000;429 132 000;85 052 000;82 526 000;85 204 000;83 988 000;83 080 000;72 517 000;70 984 000;72 420 000;67 671 000;69 983 000;97 815 000;94 516 000;331 671 000;450 265 000;400 989 000;100 962 000;401 301 000;101 381 000;681 428 000;101 522 000;251 677 000;201 906 000;102 175 000;102 664 000;364 463 000;364 092 000;363 714 000;363 394 000;362 826 000;364 093 000;363 725 000;363 423 000;194 993 000;194 552 000;193 752 000;193 343 000;491 307 000;446 463 000;449 460 000;452 557 000;405 367 000;457 238 000;519 376 000;520 657 000;718 005 000;719 005 000;573 551 000;196 966 000
276;БРТ (АО), КБ;3441;"КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ТЕХНОЛОГИЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";107045, г. Москва, бульвар Сретенский, д. 7/1/8 корп. 3;Валлен Олег Эрлинович;21.07.2003;15,5;;Ликвидируется;044525528;Москва;Непубличные акционерные общества;Частная собственность;785 800 000;;Находится в стадии ликвидации от 06.09.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 27.05.2016, Решение о признании должника банкротом и открытии конкурсного производства от 15.04.2017;5 098 226 000;4 675 187 000;4 569 795 000;4 651 480 000;4 976 458 000;5 220 160 000;4 775 725 000;4 802 569 000;5 100 563 000;5 061 132 000;5 000 228 000;5 522 119 000;309 635 000;203 529 000;230 280 000;166 746 000;335 698 000;254 214 000;271 092 000;249 884 000;346 867 000;292 295 000;140 216 000;277 126 000;624 079 000;298 588 000;337 058 000;415 993 000;428 747 000;268 259 000;200 948 000;304 551 000;370 750 000;124 781 000;144 478 000;373 963 000;21 276 000;6 376 000;6 426 000;6 510 000;4 750 000;1 656 000;1 836 000;1 583 000;2 206 000;0;0;0;3 633 750 000;3 639 372 000;3 579 739 000;3 630 677 000;3 605 636 000;4 069 458 000;3 694 413 000;3 494 597 000;3 465 922 000;3 544 868 000;3 356 626 000;3 515 077 000;2 140 310 000;1 966 972 000;1 943 972 000;1 915 321 000;1 880 837 000;1 877 765 000;1 874 731 000;1 840 557 000;1 898 167 000;1 940 912 000;1 613 184 000;1 601 830 000;1 383 715 000;1 628 661 000;1 627 024 000;1 606 704 000;1 625 803 000;1 712 130 000;1 740 637 000;1 579 169 000;1 557 128 000;1 591 877 000;1 729 664 000;1 896 366 000;109 725 000;43 739 000;8 743 000;108 652 000;98 996 000;479 563 000;79 045 000;74 871 000;10 627 000;12 079 000;13 778 000;16 881 000;43 217 000;43 262 000;43 140 000;42 959 000;188 252 000;189 617 000;189 851 000;286 366 000;345 689 000;345 321 000;773 404 000;773 037 000;14 955 000;0;0;0;0;0;0;0;0;0;0;0
277;МИ-БАНК (ОАО);2742;"""МЕЖДУНАРОДНЫЙ ИНВЕСТИЦИОННЫЙ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119899, г. Москва, ул. Ленинские Горы, Мгу, д. 1 корп. 58;Мащев Александр Борисович;05.03.1994;25,0;;Ликвидируется;044525255;Москва;Публичные акционерные общества;Частная собственность;785 860 000;;Находится в стадии ликвидации от 17.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;ТЕМПБАНК, ПАО МАБ;55;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ АКЦИОНЕРНЫЙ БАНК ""ТЕМПБАНК""";109044, г. Москва, ул. Крутицкий Вал, д. 26 корп. 2;Вершинин Вадим Виссарионович;24.01.1989;30,0;;Ликвидируется;044525130;Москва;Публичные акционерные общества;Частная собственность;789 000 000;;Находится в стадии ликвидации от 31.01.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.10.2017;10 962 508 000;11 062 401 000;11 212 493 000;10 040 337 000;10 051 385 000;10 048 117 000;9 902 924 000;10 069 160 000;10 384 708 000;11 067 683 000;12 198 204 000;13 491 200 000;485 593 000;578 214 000;379 246 000;583 639 000;650 755 000;292 149 000;381 125 000;386 809 000;422 701 000;780 978 000;549 149 000;682 174 000;1 068 785 000;1 147 775 000;1 521 500 000;821 497 000;496 361 000;513 194 000;237 640 000;289 802 000;259 650 000;380 568 000;399 058 000;862 406 000;3 610 000;98 403 000;96 540 000;95 795 000;59 937 000;109 137 000;110 099 000;111 182 000;106 636 000;111 148 000;111 564 000;113 023 000;8 045 945 000;7 806 053 000;7 800 762 000;7 084 108 000;7 231 472 000;7 552 505 000;7 762 736 000;7 920 203 000;8 166 635 000;8 125 447 000;8 521 849 000;8 684 226 000;5 261 494 000;5 332 234 000;5 768 882 000;5 763 754 000;5 897 988 000;6 273 678 000;6 152 268 000;6 065 516 000;6 400 712 000;6 377 270 000;6 545 534 000;6 834 828 000;1 633 730 000;1 723 105 000;1 381 166 000;1 319 659 000;1 332 811 000;1 278 112 000;1 359 729 000;1 553 899 000;1 515 055 000;1 497 661 000;1 475 660 000;1 548 019 000;1 150 721 000;750 714 000;650 714 000;695 000;673 000;715 000;739 000;50 788 000;868 000;986 000;251 125 000;301 379 000;572 478 000;570 487 000;570 060 000;605 836 000;606 065 000;607 483 000;605 125 000;556 944 000;554 170 000;612 397 000;610 631 000;619 703 000;0;0;0;0;0;50 286 000;50 690 000;51 080 000;50 039 000;50 090 000;50 074 000;50 147 000
279;ДАГЭНЕРГОБАНК, ООО;3286;"ДАГЕСТАНСКИЙ КОММЕРЧЕСКИЙ ЭНЕРГЕТИЧЕСКИЙ БАНК ""ДАГЭНЕРГОБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367002, Дагестан респ, г. Махачкала, ул. Р.Гамзатова, д. 39 корп. А;Джамалудинов Магомедгази Далгатович;27.02.1996;23,0;;Ликвидируется;048209964;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;790 000 000;;Находится в стадии ликвидации от 06.07.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 24.03.2015;5 285 070 000;5 125 420 000;4 935 407 000;5 121 850 000;5 478 111 000;5 219 787 000;5 354 141 000;5 291 477 000;5 139 853 000;5 115 060 000;5 311 149 000;4 700 209 000;342 781 000;301 736 000;240 488 000;151 433 000;512 748 000;173 853 000;288 760 000;248 744 000;203 947 000;131 709 000;512 645 000;53 898 000;180 494 000;174 032 000;171 151 000;277 708 000;153 147 000;144 307 000;76 580 000;71 836 000;84 958 000;88 907 000;130 451 000;52 422 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;16 011 000;2 916 097 000;2 819 015 000;2 944 308 000;3 148 243 000;3 215 164 000;3 223 881 000;3 299 177 000;3 318 041 000;3 282 012 000;3 253 100 000;3 102 607 000;3 029 942 000;2 730 113 000;2 635 288 000;2 756 614 000;2 963 448 000;3 030 702 000;3 031 193 000;3 102 780 000;3 127 930 000;3 087 222 000;3 052 979 000;2 921 044 000;2 847 913 000;169 539 000;167 343 000;171 307 000;168 569 000;168 420 000;176 298 000;179 808 000;173 115 000;177 128 000;181 474 000;161 765 000;160 131 000;8 498 000;8 437 000;8 440 000;8 279 000;8 095 000;8 443 000;8 642 000;9 049 000;9 715 000;10 700 000;11 851 000;13 951 000;889 085 000;889 980 000;893 623 000;853 785 000;862 453 000;968 107 000;969 526 000;926 651 000;973 799 000;943 946 000;947 744 000;841 839 000;0;0;0;0;0;0;0;0;0;0;0;0
280;ЮНИКОРБАНК, ОАО;2586;"КОММЕРЧЕСКИЙ БАНК ""ЮНИКОР"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129515, г. Москва, ул. Останкинская 1-Я, д. 26;Королёв Григорий Евгеньевич;25.11.1993;25,0;;Ликвидируется;044525397;Москва;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;800 000 000;;Находится в стадии ликвидации от 11.02.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 17.09.2014;5 262 543 000;5 201 839 000;5 254 052 000;5 408 054 000;5 744 473 000;;;;;;;;218 808 000;153 416 000;125 722 000;177 570 000;373 736 000;;;;;;;;31 864 000;31 489 000;28 314 000;30 625 000;42 172 000;;;;;;;;159 680 000;126 232 000;127 000 000;290 284 000;19 503 000;;;;;;;;3 765 628 000;3 780 005 000;3 843 361 000;3 774 167 000;3 957 071 000;;;;;;;;3 252 793 000;3 268 870 000;3 352 362 000;3 289 029 000;3 546 351 000;;;;;;;;325 268 000;327 717 000;321 271 000;324 475 000;358 109 000;;;;;;;;6 489 000;6 424 000;6 426 000;6 252 000;6 054 000;;;;;;;;663 985 000;665 182 000;646 544 000;632 053 000;629 824 000;;;;;;;;46 982 000;47 420 000;47 844 000;290 284 000;19 503 000;;;;;;;
281;МИЛЛЕНИУМ БАНК (ЗАО);3423;"КОММЕРЧЕСКИЙ БАНК ""МИЛЛЕНИУМ БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129090, г. Москва, пер. Протопоповский, д. 19 корп. 10;Баклицкий Денис Николаевич;13.11.2002;16,0;;Ликвидируется;044525597;Москва;Непубличные акционерные общества;Частная собственность;855 000 000;;Находится в стадии ликвидации от 13.05.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.02.2016;11 646 082 000;8 760 262 000;8 080 721 000;7 905 116 000;7 712 858 000;7 563 526 000;7 345 333 000;8 105 970 000;8 161 282 000;7 974 719 000;8 982 420 000;8 931 216 000;1 363 762 000;483 124 000;340 680 000;194 071 000;504 279 000;282 641 000;358 539 000;356 173 000;416 851 000;322 299 000;1 437 075 000;495 800 000;1 150 337 000;648 211 000;492 084 000;721 157 000;348 585 000;177 133 000;124 607 000;566 462 000;551 477 000;398 818 000;437 208 000;837 858 000;619 602 000;616 855 000;619 419 000;842 605 000;613 890 000;616 790 000;618 459 000;619 480 000;776 612 000;774 300 000;749 193 000;626 387 000;7 830 904 000;6 395 956 000;5 898 279 000;5 562 127 000;5 576 329 000;5 824 025 000;5 576 935 000;5 920 107 000;5 792 032 000;5 863 479 000;5 817 291 000;6 321 507 000;5 117 098 000;4 995 414 000;5 229 182 000;5 044 611 000;5 402 214 000;5 373 500 000;5 399 892 000;5 558 690 000;5 583 930 000;5 550 315 000;5 357 489 000;5 862 599 000;227 532 000;214 309 000;182 862 000;183 678 000;170 399 000;168 577 000;172 962 000;177 065 000;203 307 000;207 714 000;203 585 000;201 291 000;2 306 274 000;1 006 233 000;486 235 000;333 838 000;3 716 000;281 948 000;4 081 000;184 352 000;4 795 000;105 450 000;6 217 000;7 617 000;66 766 000;64 589 000;63 456 000;62 108 000;60 676 000;59 406 000;58 220 000;57 663 000;57 074 000;55 603 000;55 389 000;53 927 000;575 970 000;576 667 000;579 502 000;802 480 000;573 541 000;576 662 000;579 783 000;580 562 000;486 782 000;482 121 000;713 654 000;334 077 000
