Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
252;БФГ-КРЕДИТ (ООО), КБ;3068;"КОММЕРЧЕСКИЙ БАНК ""БФГ-КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";121165, г. Москва, проспект Кутузовский, д. 35/30;Хамчич Максим Александрович;27.08.1997;21,5;;Ликвидируется;044525292;Москва;Общества с ограниченной ответственностью;Совместная частная и иностранная собственность;600 000 000;;Находится в стадии ликвидации от 17.10.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 27.07.2016;30 187 930 000;29 376 526 000;31 609 904 000;33 550 704 000;34 327 424 000;36 673 277 000;38 205 211 000;35 756 911 000;37 187 836 000;35 499 065 000;37 058 493 000;38 824 176 000;1 246 438 000;810 932 000;1 098 489 000;1 247 351 000;1 626 088 000;1 953 179 000;2 508 173 000;2 133 217 000;1 640 846 000;1 909 367 000;2 580 945 000;1 335 577 000;2 573 126 000;613 779 000;2 147 992 000;2 889 533 000;1 272 969 000;3 927 009 000;2 757 108 000;1 910 724 000;4 473 873 000;2 079 098 000;786 294 000;3 156 654 000;2 458 514 000;1 920 799 000;1 800 849 000;1 781 811 000;1 838 247 000;233 488 000;440 820 000;459 361 000;451 219 000;1 002 931 000;2 124 474 000;2 228 740 000;21 121 400 000;22 854 043 000;23 794 571 000;24 970 386 000;26 709 587 000;28 065 721 000;29 807 742 000;28 531 589 000;28 415 685 000;28 274 756 000;29 041 098 000;29 275 645 000;19 525 717 000;21 090 403 000;21 762 778 000;23 010 884 000;24 565 769 000;26 124 698 000;26 381 881 000;25 763 556 000;25 643 613 000;25 918 691 000;27 162 881 000;27 272 922 000;340 594 000;342 376 000;341 215 000;346 256 000;357 577 000;391 219 000;477 242 000;472 001 000;462 660 000;471 604 000;459 633 000;473 660 000;691 388 000;946 803 000;977 819 000;1 064 932 000;1 345 679 000;1 154 834 000;1 782 379 000;1 150 796 000;1 170 830 000;717 519 000;262 420 000;314 537 000;970 656 000;964 809 000;1 007 433 000;1 004 212 000;1 002 341 000;999 289 000;997 372 000;1 020 010 000;1 031 341 000;1 027 820 000;1 051 428 000;1 077 160 000;0;0;0;0;0;0;0;0;0;0;0;0
253;ИНКАСБАНК, ОАО;2685;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНКАСБАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;11.02.1994;25,0;;Ликвидируется;044030829;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;600 119 000;;Находится в стадии ликвидации от 27.09.2013, Отозвана Генеральная лицензия на осуществление банковских операций от 19.02.2009, Решение о признании должника банкротом и открытии конкурсного производства от 07.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;ПРОМРЕГИОНБАНК, ООО;2123;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЫШЛЕННЫЙ РЕГИОНАЛЬНЫЙ БАНК""";115184, г. Москва, ул. Татарская Б., д. 29;Захваткин Михаил Евгеньевич;15.10.1992;26,5;;Ликвидируется;046902727;Москва;Общества с ограниченной ответственностью;Частная собственность;625 000 000;;Находится в стадии ликвидации от 14.09.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 30.05.2016;4 035 631 000;3 973 119 000;3 895 398 000;4 026 746 000;4 123 242 000;4 095 059 000;4 160 798 000;4 298 565 000;4 166 420 000;4 051 142 000;4 481 845 000;4 644 493 000;726 878 000;570 768 000;686 415 000;930 597 000;899 174 000;944 737 000;1 083 949 000;1 014 275 000;747 978 000;514 014 000;687 631 000;478 971 000;106 728 000;299 027 000;110 715 000;118 306 000;134 236 000;116 932 000;107 393 000;133 116 000;118 745 000;151 250 000;132 373 000;213 240 000;225 785 000;198 759 000;214 297 000;193 977 000;252 475 000;273 678 000;261 766 000;349 259 000;563 161 000;481 926 000;418 279 000;698 624 000;2 400 536 000;2 357 874 000;2 329 469 000;2 209 542 000;2 267 636 000;2 181 960 000;2 194 675 000;2 234 887 000;2 185 366 000;2 314 092 000;2 613 902 000;2 594 016 000;1 889 338 000;1 815 176 000;1 788 127 000;1 698 359 000;1 719 202 000;1 642 041 000;1 643 622 000;1 601 214 000;1 641 748 000;1 762 369 000;1 739 907 000;1 705 838 000;499 363 000;530 536 000;529 028 000;497 695 000;534 709 000;526 370 000;538 237 000;534 134 000;531 700 000;539 725 000;521 784 000;510 179 000;10 757 000;10 766 000;10 769 000;10 873 000;10 897 000;10 999 000;11 008 000;10 986 000;11 159 000;11 192 000;206 179 000;206 251 000;215 047 000;222 027 000;248 077 000;290 289 000;312 928 000;331 276 000;331 093 000;333 314 000;333 180 000;332 970 000;333 326 000;332 802 000;69 117 000;43 393 000;58 103 000;38 890 000;97 934 000;68 886 000;55 460 000;56 338 000;194 498 000;58 781 000;37 640 000;116 740 000
255;СОЛИДАРНОСТЬ АО, БАНК;1555;"БАНК ПРОФСОЮЗНОЙ СОЛИДАРНОСТИ И СОЦИАЛЬНЫХ ИНВЕСТИЦИЙ ""СОЛИДАРНОСТЬ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119334, г. Москва, проспект Ленинский, д. 37 корп. 1;Мантрова Анастасия Александровна;02.09.1991;27,5;;Ликвидируется;044525664;Москва;Непубличные акционерные общества;Иная смешанная российская собственность;625 004 821;;Находится в стадии ликвидации от 03.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 15.12.2017;11 478 405 000;11 927 829 000;11 812 722 000;11 615 068 000;11 614 544 000;12 051 303 000;12 352 400 000;12 448 524 000;13 163 283 000;12 699 826 000;12 395 359 000;11 889 999 000;200 855 000;271 910 000;441 504 000;273 957 000;304 456 000;291 173 000;323 295 000;334 942 000;597 218 000;303 294 000;686 470 000;365 126 000;537 212 000;669 299 000;244 781 000;113 054 000;318 419 000;267 125 000;189 206 000;237 876 000;581 340 000;277 472 000;327 895 000;508 509 000;4 609 064 000;4 813 699 000;4 743 145 000;4 925 739 000;5 008 050 000;4 944 672 000;5 158 934 000;4 577 608 000;4 534 645 000;4 667 153 000;4 699 706 000;4 677 010 000;4 701 203 000;4 775 980 000;4 957 599 000;4 868 796 000;4 535 955 000;5 070 765 000;5 190 924 000;5 818 194 000;5 938 692 000;5 911 997 000;5 151 349 000;4 849 464 000;4 281 326 000;4 292 408 000;4 480 228 000;4 406 866 000;4 085 445 000;4 366 085 000;4 755 840 000;5 327 795 000;5 232 140 000;5 259 597 000;4 550 953 000;4 180 568 000;288 370 000;277 928 000;286 022 000;291 380 000;293 318 000;293 612 000;316 489 000;347 486 000;340 653 000;345 535 000;330 454 000;330 135 000;10 000 000;90 000 000;80 000 000;85 000 000;80 000 000;340 000 000;45 000 000;75 000 000;110 000 000;50 000 000;20 000 000;70 000 000;1 073 601 000;1 076 499 000;1 074 926 000;1 073 542 000;1 072 552 000;1 071 712 000;1 071 115 000;1 071 500 000;1 070 341 000;1 068 978 000;1 067 179 000;1 030 662 000;323 210 000;325 279 000;327 282 000;329 351 000;331 353 000;284 306 000;286 142 000;191 726 000;192 964 000;194 162 000;195 399 000;140 735 000
256;МАСТЕР-КАПИТАЛ (ОАО), АКБ;3011;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МАСТЕР - КАПИТАЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, ул. Сыромятническая Ниж., д. 1/4;Тихонов Вячеслав Анатольевич;03.08.1994;24,5;;Ликвидируется;044525756;Москва;Публичные акционерные общества;Частная собственность;625 100 000;;Находится в стадии ликвидации от 22.06.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 20.02.2018;3 685 612 000;3 846 374 000;4 315 226 000;3 798 676 000;3 831 079 000;4 105 799 000;4 009 061 000;3 852 102 000;3 790 434 000;3 922 904 000;4 093 915 000;4 046 679 000;260 643 000;445 038 000;789 088 000;274 247 000;322 944 000;549 173 000;354 125 000;156 874 000;158 607 000;146 793 000;414 046 000;185 857 000;304 942 000;319 742 000;347 039 000;331 424 000;373 544 000;342 361 000;356 319 000;378 906 000;385 759 000;372 138 000;360 286 000;439 085 000;352 770 000;257 594 000;287 271 000;287 052 000;240 271 000;239 821 000;240 724 000;241 599 000;94 999 000;141 901 000;142 730 000;181 671 000;2 539 324 000;2 617 032 000;2 658 422 000;2 662 761 000;2 707 184 000;2 748 629 000;2 837 884 000;2 826 141 000;2 912 419 000;3 001 284 000;2 947 395 000;2 910 152 000;1 740 791 000;1 803 740 000;1 863 207 000;1 871 266 000;1 906 773 000;1 937 131 000;2 010 655 000;2 049 377 000;2 155 527 000;2 357 200 000;2 333 624 000;2 405 953 000;111 009 000;120 941 000;95 561 000;95 171 000;102 999 000;110 742 000;115 796 000;122 196 000;159 718 000;160 644 000;145 993 000;144 865 000;420 306 000;420 311 000;420 313 000;420 316 000;420 327 000;420 329 000;420 332 000;320 323 000;270 321 000;270 332 000;270 327 000;170 352 000;124 284 000;123 330 000;119 571 000;122 284 000;121 610 000;120 837 000;120 037 000;119 351 000;118 549 000;118 185 000;118 489 000;206 271 000;352 770 000;257 594 000;287 271 000;287 052 000;240 271 000;239 821 000;240 724 000;241 599 000;94 999 000;141 901 000;142 730 000;181 671 000
257;НМБ ОАО, АКБ;2865;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НОВОКУЗНЕЦКИЙ МУНИЦИПАЛЬНЫЙ БАНК"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";654007, Кемеровская обл., г. Новокузнецк, ул. Кирова (Центральный Р-Н), д. 38;Селезнев Михаил Игоревич;31.05.1994;24,5;;Ликвидируется;043209705;Кемеровская область;Публичные акционерные общества;Частная собственность;635 000 000;;Находится в стадии ликвидации от 16.01.2017, Решение о признании должника банкротом и открытии конкурсного производства от 03.03.2014;15 784 821 000;15 751 820 000;15 718 238 000;15 509 700 000;16 317 152 000;15 944 818 000;15 869 220 000;15 972 742 000;16 194 814 000;15 493 529 000;15 493 529 000;;960 754 000;867 093 000;831 807 000;945 619 000;1 030 582 000;801 217 000;717 540 000;636 455 000;660 975 000;437 227 000;437 227 000;0;271 766 000;201 638 000;199 059 000;599 912 000;544 351 000;491 033 000;511 047 000;875 990 000;1 204 027 000;785 287 000;785 287 000;0;2 112 447 000;2 125 009 000;2 132 188 000;1 847 198 000;1 904 920 000;1 927 598 000;1 933 527 000;1 500 451 000;1 515 484 000;1 720 587 000;1 720 587 000;0;9 937 114 000;10 072 139 000;10 069 284 000;9 465 608 000;10 170 692 000;10 091 519 000;9 747 279 000;10 021 158 000;9 979 217 000;9 717 229 000;9 717 229 000;0;5 302 293 000;5 163 795 000;5 127 981 000;4 738 594 000;4 993 987 000;4 912 795 000;4 904 200 000;5 486 603 000;5 414 358 000;5 391 074 000;5 391 074 000;0;2 530 886 000;2 684 279 000;2 755 191 000;2 640 808 000;2 690 187 000;2 692 156 000;2 356 411 000;2 398 139 000;2 428 522 000;2 389 503 000;2 389 503 000;0;2 103 935 000;2 224 065 000;2 186 112 000;2 086 206 000;2 486 518 000;2 486 568 000;2 486 668 000;2 136 416 000;2 136 337 000;1 936 652 000;1 936 652 000;0;1 167 107 000;1 164 397 000;1 164 099 000;1 343 674 000;1 340 304 000;1 351 941 000;1 402 360 000;1 397 924 000;1 404 515 000;1 408 262 000;1 408 262 000;0;2 110 998 000;2 123 705 000;2 130 940 000;1 846 045 000;1 903 909 000;1 911 367 000;1 924 279 000;1 498 885 000;1 503 722 000;1 708 815 000;1 708 815 000;0
258;СОЮЗНЫЙ, ООО КБ;3236;"КОММЕРЧЕСКИЙ БАНК ""СОЮЗНЫЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107014, г. Москва, ул. Бабаевская, д. 6;Рябинченко Дмитрий Николаевич;15.03.1995;24,0;;Ликвидируется;044525553;Москва;Общества с ограниченной ответственностью;Частная собственность;638 000 000;;Находится в стадии ликвидации от 29.01.2019, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 25.10.2018;3 355 654 000;3 527 175 000;3 564 661 000;3 543 427 000;3 599 741 000;3 999 998 000;3 963 019 000;4 183 925 000;4 379 176 000;4 304 016 000;4 559 917 000;4 720 598 000;123 151 000;141 855 000;129 665 000;163 615 000;137 388 000;169 360 000;135 187 000;157 366 000;162 084 000;190 962 000;306 632 000;147 620 000;93 766 000;151 024 000;58 725 000;162 245 000;165 187 000;111 707 000;90 208 000;190 676 000;138 870 000;88 657 000;140 029 000;333 517 000;431 520 000;541 375 000;531 897 000;462 925 000;616 616 000;496 835 000;530 122 000;643 125 000;707 553 000;859 217 000;783 618 000;827 814 000;2 579 577 000;2 580 275 000;2 725 166 000;2 635 872 000;2 546 840 000;3 057 522 000;3 045 881 000;3 004 005 000;3 178 413 000;2 952 610 000;3 102 603 000;3 208 955 000;2 115 651 000;2 054 443 000;2 320 209 000;2 318 692 000;2 301 146 000;2 682 618 000;2 687 575 000;2 688 286 000;2 735 044 000;2 685 614 000;2 829 319 000;2 839 754 000;100 166 000;102 072 000;101 197 000;116 420 000;114 934 000;114 144 000;127 546 000;134 959 000;154 609 000;160 319 000;178 691 000;176 337 000;310 000 000;370 000 000;250 000 000;150 000 000;80 000 000;210 000 000;180 000 000;130 000 000;240 000 000;60 000 000;50 000 000;150 354 000;49 272 000;49 110 000;51 118 000;50 851 000;52 174 000;54 267 000;55 184 000;63 018 000;66 041 000;68 819 000;68 801 000;68 846 000;242 541 000;330 676 000;322 424 000;235 613 000;373 977 000;226 778 000;249 957 000;335 896 000;376 125 000;496 108 000;396 036 000;405 870 000
259;РБР, ПАО АКБ;2782;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНЫЙ БАНК РАЗВИТИЯ""";105062, г. Москва, пер. Лялин, д. 19 корп. 1 пом. XXIV К18(Офисное здание);Тихонов Вячеслав Анатольевич;06.11.2001;17,0;;Ликвидируется;044525359;Москва;Публичные акционерные общества;Частная собственность;650 500 000;;Находится в стадии ликвидации от 26.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 10.11.2015;6 446 498 000;6 292 963 000;6 068 131 000;6 587 883 000;6 637 984 000;6 549 407 000;6 390 798 000;6 506 689 000;6 294 245 000;6 081 416 000;6 061 988 000;5 800 247 000;229 276 000;235 818 000;164 657 000;201 988 000;157 100 000;260 896 000;161 275 000;160 836 000;204 746 000;159 076 000;155 543 000;168 844 000;337 865 000;211 523 000;233 910 000;421 925 000;194 722 000;400 101 000;111 845 000;170 021 000;166 445 000;212 220 000;382 077 000;70 331 000;553 242 000;549 970 000;361 704 000;264 803 000;610 164 000;385 798 000;365 134 000;444 463 000;500 244 000;556 562 000;392 840 000;407 184 000;4 127 426 000;4 109 261 000;4 030 810 000;4 388 545 000;4 310 890 000;4 340 310 000;4 655 002 000;4 608 344 000;4 392 236 000;4 117 716 000;4 084 254 000;4 073 642 000;3 127 560 000;3 119 716 000;3 083 698 000;3 137 047 000;3 061 073 000;3 125 544 000;3 231 939 000;3 110 684 000;3 061 792 000;2 874 963 000;2 935 582 000;2 883 596 000;498 092 000;503 733 000;499 794 000;515 722 000;515 481 000;507 085 000;511 843 000;516 092 000;516 633 000;525 345 000;508 674 000;490 568 000;64 310 000;49 367 000;4 389 000;294 431 000;294 571 000;164 594 000;314 638 000;375 698 000;209 490 000;114 631 000;144 573 000;205 211 000;594 131 000;592 421 000;590 725 000;589 547 000;600 715 000;417 584 000;416 228 000;402 819 000;401 927 000;499 825 000;517 148 000;515 755 000;0;0;0;0;0;0;0;0;0;0;0;0
260;БНКВ (АО), АКБ;2472;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАНК НА КРАСНЫХ ВОРОТАХ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105005, г. Москва, ул. Бауманская, д. 58/25 корп. 1;Мантрова Анастасия Александровна;26.08.1993;25,5;;Ликвидируется;044525556;Москва;Непубличные акционерные общества;Частная собственность;658 000 000;;Находится в стадии ликвидации от 24.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.12.2016;6 025 773 000;5 750 264 000;5 893 149 000;5 892 124 000;6 006 515 000;5 985 999 000;6 202 043 000;5 947 111 000;5 985 210 000;6 013 437 000;6 180 617 000;6 306 654 000;191 417 000;274 396 000;189 774 000;251 956 000;241 437 000;233 535 000;193 842 000;219 002 000;210 679 000;217 612 000;240 953 000;191 466 000;432 920 000;144 949 000;423 042 000;393 145 000;442 954 000;349 305 000;377 994 000;511 234 000;381 914 000;211 600 000;441 040 000;224 070 000;170 640 000;165 320 000;162 360 000;162 327 000;163 150 000;164 403 000;164 283 000;203 234 000;205 657 000;204 931 000;205 200 000;206 061 000;4 063 746 000;3 990 916 000;4 024 572 000;4 183 656 000;4 091 137 000;4 078 446 000;4 469 194 000;3 983 763 000;3 789 774 000;3 997 256 000;3 923 369 000;3 916 356 000;1 714 027 000;1 506 204 000;1 630 818 000;1 557 523 000;1 511 766 000;1 636 456 000;1 507 608 000;1 340 232 000;1 365 857 000;1 540 980 000;1 455 288 000;1 543 527 000;1 832 388 000;1 931 292 000;1 791 546 000;1 779 900 000;1 830 586 000;1 785 819 000;1 796 716 000;1 797 936 000;1 745 536 000;1 781 710 000;1 704 930 000;1 683 842 000;1 531 000;1 550 000;1 563 000;251 579 000;101 861 000;1 862 000;501 898 000;191 621 000;21 603 000;1 723 000;81 636 000;1 762 000;510 887 000;510 510 000;505 029 000;546 465 000;560 451 000;560 003 000;658 074 000;646 332 000;628 130 000;559 293 000;933 095 000;948 040 000;0;0;0;0;0;0;0;0;0;0;0;0
261;ФИА-БАНК, АО;2542;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФИА-БАНК""";445037, Самарская обл., г. Тольятти, проезд Новый, д. 8;Воробьёв Сергей Иванович;25.10.1993;25,0;;Ликвидируется;043678929;Самарская область;Непубличные акционерные общества;Совместная частная и иностранная собственность;666 262 500;;Находится в стадии ликвидации от 29.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 08.04.2016;22 481 659 000;22 241 358 000;22 364 714 000;22 382 247 000;22 161 274 000;21 996 081 000;22 829 767 000;23 047 250 000;22 220 173 000;21 754 980 000;21 260 698 000;21 272 109 000;462 827 000;410 269 000;456 633 000;435 971 000;624 724 000;420 781 000;553 136 000;576 370 000;590 937 000;416 663 000;943 805 000;414 570 000;248 973 000;233 870 000;252 686 000;246 598 000;174 013 000;214 565 000;158 926 000;196 683 000;250 760 000;168 080 000;171 927 000;119 048 000;2 414 566 000;2 460 625 000;2 426 731 000;2 396 656 000;2 263 564 000;2 108 515 000;2 345 051 000;2 322 512 000;1 834 332 000;1 877 294 000;1 647 258 000;2 025 290 000;14 948 390 000;14 636 178 000;14 682 654 000;14 892 699 000;14 722 110 000;14 838 061 000;15 004 271 000;15 272 235 000;15 005 630 000;14 662 104 000;13 741 149 000;13 944 314 000;10 771 723 000;10 681 721 000;10 749 064 000;10 983 068 000;10 879 603 000;11 009 075 000;10 861 568 000;11 276 695 000;11 006 465 000;10 746 320 000;10 026 172 000;10 154 553 000;3 572 289 000;3 578 700 000;3 613 274 000;3 673 509 000;3 697 960 000;3 757 160 000;3 826 834 000;3 824 103 000;3 908 584 000;3 762 509 000;3 564 818 000;3 495 171 000;542 523 000;283 052 000;234 603 000;152 468 000;65 418 000;0;249 742 000;110 915 000;35 247 000;0;0;146 487 000;1 023 759 000;1 013 705 000;1 017 516 000;1 001 856 000;970 219 000;968 783 000;962 544 000;937 147 000;915 166 000;911 052 000;941 062 000;934 955 000;330 726 000;332 159 000;331 932 000;333 620 000;283 097 000;130 676 000;302 185 000;302 538 000;302 903 000;279 279 000;274 430 000;274 792 000
