index;year;month;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;Чистые активы, RUB;Счета в Банке России, RUB;Коррсчета (НОСТРО), RUB;Ценные бумаги, RUB;Кредиты, RUB;Кредиты организациям, RUB;Кредиты физическим лицам, RUB;Кредиты другим банкам (МБК), RUB;Основные средства, RUB;Учтённые векселя, RUB;Прибыль (убыток) до налогообложения, RUB;Коррсчета (ЛОРО), RUB;Кредиты других банков (МБК), RUB;Средства клиентов, RUB;Средства организаций на расчетных счетах, RUB;Депозиты юридических лиц, RUB;Вклады физических лиц, RUB;Облигации, RUB;Векселя, RUB;Резервы на возможные потери, RUB;Капитал, RUB;Коэффициент покрытия Кредитного портфеля, %;Коэффициент обеспечения Кредитного портфеля, %;Коэффициент просроченной задолженности в Кредитном портфеле, %;Рентабельность активов-нетто (ROA), %;Рентабельность собственного капитала (ROE), %
22;2018;12;БАНКИРСКИЙ ДОМ, АО АКБ;2928;"АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАНКИРСКИЙ ДОМ""";197046, г. Санкт-Петербург, ул. Малая Посадская, д. 16 литера А, пом. 6Н;Шубин Герман Александрович;27.06.1994;24,5;;В состоянии банкротства;44030892;Санкт-Петербург;Непубличные акционерные общества;Совместная частная и иностранная собственность;3 670 000;Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 03.03.2016;;;;;;;;;;;;;;;;;;;;;;;;;;
23;2013;1;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;775 456 000;59 504 000;12 559 000;0;561 806 000;244 043 000;316 369 000;1 394 000;117 016 000;0;5 393 000;0;107 000 000;356 787 000;176 621 000;61 200 000;118 933 000;0;55 250 000;46 404 000;203 580 000;8,12%;166,38%;7,89%;;
23;2013;2;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;775 456 000;59 504 000;12 559 000;0;561 806 000;244 043 000;316 369 000;1 394 000;117 016 000;0;5 393 000;0;107 000 000;356 787 000;176 621 000;61 200 000;118 933 000;0;55 250 000;46 404 000;203 580 000;8,12%;166,38%;7,89%;;
23;2013;3;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;775 456 000;59 504 000;12 559 000;0;561 806 000;244 043 000;316 369 000;1 394 000;117 016 000;0;5 393 000;0;107 000 000;356 787 000;176 621 000;61 200 000;118 933 000;0;55 250 000;46 404 000;203 580 000;8,12%;166,38%;7,89%;;
23;2013;4;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;617 203 000;157 722 000;19 619 000;0;290 785 000;254 110 000;36 277 000;398 000;114 503 000;0;2 049 000;0;0;372 438 000;325 877 000;2 700 000;43 765 000;0.0;0;40 120 000;202 108 000;13,72%;233,68%;9,82%;;
23;2013;5;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;633 476 000;127 530 000;12 687 000;0;330 232 000;244 435 000;35 457 000;50 340 000;114 325 000;0;2 522 000;0;0;387 942 000;342 044 000;2 700 000;43 152 000;0.0;0;40 388 000;202 213 000;14,23%;232,56%;10,21%;;
23;2013;6;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;543 681 000;55 882 000;10 165 000;0;340 119 000;255 957 000;33 835 000;50 327 000;114 177 000;0;3 114 000;0;0;287 251 000;243 635 000;2 700 000;40 863 000;0.0;0;48 935 000;202 656 000;16,68%;217,16%;12,54%;;
23;2013;7;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;603 619 000;76 510 000;12 362 000;0;379 061 000;265 736 000;33 007 000;80 318 000;114 572 000;0;4 526 000;0;0;328 296 000;265 608 000;22 700 000;39 939 000;0.0;18 890 000;47 687 000;202 971 000;15,72%;227,62%;14,19%;;
23;2013;8;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;606 997 000;35 551 000;14 065 000;0;412 397 000;280 877 000;31 154 000;100 366 000;114 582 000;0;4 917 000;0;0;332 731 000;261 427 000;22 700 000;48 570 000;0.0;18 890 000;47 522 000;203 039 000;15,00%;226,57%;13,71%;;
23;2013;9;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;613 455 000;24 693 000;22 112 000;0;420 153 000;259 380 000;30 597 000;130 176 000;114 446 000;0;5 108 000;0;0;341 292 000;232 874 000;52 700 000;55 678 000;0.0;15 050 000;47 898 000;202 846 000;16,23%;249,88%;16,41%;;
23;2013;10;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;708 766 000;52 769 000;16 060 000;0;493 876 000;248 815 000;180 061 000;65 000 000;114 893 000;0;5 232 000;0;100 000 000;340 821 000;229 928 000;42 700 000;68 165 000;0.0;10 250 000;47 137 000;202 778 000;10,85%;213,05%;9,96%;;
23;2013;11;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;702 921 000;25 738 000;14 039 000;0;512 778 000;247 537 000;178 840 000;86 401 000;115 036 000;0;5 299 000;0;100 000 000;333 524 000;196 266 000;44 200 000;93 021 000;0.0;10 250 000;49 540 000;202 959 000;11,40%;213,38%;10,73%;;
23;2013;12;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;775 456 000;59 504 000;12 559 000;0;561 806 000;244 043 000;316 369 000;1 394 000;117 016 000;0;5 393 000;0;107 000 000;356 787 000;176 621 000;61 200 000;118 933 000;0;55 250 000;46 404 000;203 580 000;8,12%;166,38%;7,89%;;
23;2014;1;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 615 688 000;135 295 000;81 812 000;0;876 300 000;332 551 000;23 097 000;180 993 000;151 241 000;0;118 494 000;64 300 000;0;913 623 000;194 212 000;31 800 000;687 574 000;0;0;89 417 000;336 184 000;23,06%;325,88%;18,71%;;
23;2014;2;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 615 688 000;135 295 000;81 812 000;0;876 300 000;332 551 000;23 097 000;180 993 000;151 241 000;0;118 494 000;64 300 000;0;913 623 000;194 212 000;31 800 000;687 574 000;0;0;89 417 000;336 184 000;23,06%;325,88%;18,71%;;
23;2014;3;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;845 893 000;41 578 000;13 390 000;0;604 680 000;232 799 000;355 869 000;16 012 000;154 704 000;0;787 000;0;115 000 000;338 941 000;148 802 000;28 200 000;161 783 000;0;95 756 000;47 368 000;204 193 000;7,81%;176,01%;10,81%;;
23;2014;4;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 615 688 000;135 295 000;81 812 000;0;876 300 000;332 551 000;23 097 000;180 993 000;151 241 000;0;118 494 000;64 300 000;0;913 623 000;194 212 000;31 800 000;687 574 000;0;0;89 417 000;336 184 000;23,06%;325,88%;18,71%;;
23;2014;5;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;915 894 000;26 973 000;9 646 000;0;630 070 000;211 837 000;353 253 000;64 980 000;155 203 000;0;-544 000;45 000 000;0;481 732 000;182 862 000;17 700 000;281 115 000;0;95 756 000;45 275 000;217 115 000;7,75%;170,13%;9,86%;;
23;2014;6;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 623 947 000;223 367 000;517 776 000;0;682 651 000;208 438 000;353 266 000;120 947 000;151 876 000;0;-375 000;0;0;1 237 570 000;733 137 000;17 700 000;486 675 000;0;92 266 000;44 043 000;217 403 000;7,65%;170,60%;10,20%;;
23;2014;7;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 696 904 000;179 461 000;351 778 000;0;950 997 000;241 097 000;349 896 000;191 004 000;151 163 000;0;-223 000;0;0;1 306 586 000;733 742 000;14 900 000;557 893 000;0;92 266 000;49 223 000;217 503 000;7,81%;182,09%;9,93%;;
23;2014;8;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 688 442 000;49 095 000;125 402 000;0;1 199 884 000;347 532 000;338 653 000;151 037 000;150 869 000;0;-13 000;100 000 000;190 000 000;887 186 000;263 366 000;17 250 000;606 559 000;0;90 126 000;51 575 000;217 843 000;6,74%;175,61%;8,79%;;
23;2014;9;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 625 960 000;94 731 000;7 134 000;0;1 233 224 000;341 620 000;330 074 000;200 973 000;150 759 000;0;342 000;100 000 000;0;951 176 000;302 141 000;17 250 000;631 744 000;0;90 126 000;54 468 000;218 295 000;7,14%;207,11%;9,64%;;
23;2014;10;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 489 085 000;16 785 000;59 077 000;0;1 174 620 000;345 586 000;323 425 000;150 792 000;151 365 000;0;427 000;50 000 000;0;891 519 000;241 310 000;17 250 000;632 919 000;0;60 126 000;57 911 000;218 458 000;7,87%;206,91%;9,96%;;
23;2014;11;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 538 061 000;74 020 000;95 004 000;0;1 115 021 000;313 520 000;309 036 000;150 874 000;151 224 000;0;891 000;50 000 000;0;906 307 000;239 710 000;19 400 000;647 159 000;0;90 126 000;60 857 000;219 052 000;8,64%;219,40%;10,69%;;
23;2014;12;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;1 615 688 000;135 295 000;81 812 000;0;876 300 000;332 551 000;23 097 000;180 993 000;151 241 000;0;118 494 000;64 300 000;0;913 623 000;194 212 000;31 800 000;687 574 000;0;0;89 417 000;336 184 000;23,06%;325,88%;18,71%;;
23;2015;1;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 601 478 000;456 035 000;76 873 000;0;1 633 501 000;524 770 000;43 013 000;2 625 000;518 125 000;0;2 571 000;317 298 000;0;1 980 409 000;188 547 000;23 200 000;1 768 644 000;0;255 200 000;68 224 000;946 352 000;1,75%;327,63%;6,14%;;
23;2015;2;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 601 478 000;456 035 000;76 873 000;0;1 633 501 000;524 770 000;43 013 000;2 625 000;518 125 000;0;2 571 000;317 298 000;0;1 980 409 000;188 547 000;23 200 000;1 768 644 000;0;255 200 000;68 224 000;946 352 000;1,75%;327,63%;6,14%;;
23;2015;3;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 274 845 000;158 109 000;588 905 000;0;1 012 275 000;365 678 000;19 145 000;420 907 000;151 230 000;0;591 000;3 245 000;0;1 214 197 000;205 109 000;21 100 000;987 936 000;0;0;81 501 000;344 155 000;18,81%;199,20%;13,53%;;
23;2015;4;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 280 161 000;173 408 000;475 154 000;0;1 104 539 000;382 421 000;18 638 000;545 802 000;151 452 000;0;925 000;0;0;1 227 178 000;151 206 000;21 800 000;1 054 108 000;0;0;77 788 000;344 531 000;16,96%;174,83%;11,15%;;
23;2015;5;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 601 478 000;456 035 000;76 873 000;0;1 633 501 000;524 770 000;43 013 000;2 625 000;518 125 000;0;2 571 000;317 298 000;0;1 980 409 000;188 547 000;23 200 000;1 768 644 000;0;255 200 000;68 224 000;946 352 000;1,75%;327,63%;6,14%;;
23;2015;6;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 435 461 000;366 756 000;492 594 000;0;1 061 924 000;432 400 000;20 710 000;551 833 000;152 239 000;0;1 376 000;2 000 000;0;1 369 336 000;227 040 000;22 100 000;1 120 178 000;0;16 200 000;70 838 000;945 170 000;14,37%;158,56%;16,32%;;
23;2015;7;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 440 739 000;199 042 000;541 606 000;0;1 187 872 000;376 127 000;20 124 000;551 948 000;152 247 000;0;1 674 000;2 000 000;0;1 367 854 000;173 321 000;22 100 000;1 172 396 000;0;26 800 000;67 615 000;945 129 000;15,02%;211,87%;18,44%;;
23;2015;8;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 476 259 000;105 496 000;270 914 000;0;1 570 366 000;682 001 000;19 337 000;222 195 000;152 089 000;0;1 769 000;0;0;1 423 732 000;157 990 000;22 100 000;1 243 608 000;0;9 000 000;66 550 000;945 363 000;6,46%;255,39%;8,97%;;
23;2015;9;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;2 563 295 000;56 251 000;221 542 000;0;1 757 728 000;753 283 000;20 612 000;2 187 000;152 444 000;0;1 786 000;0;0;1 504 420 000;189 471 000;22 100 000;1 292 795 000;0;15 000 000;65 713 000;945 382 000;1,44%;208,48%;4,22%;;
23;2015;10;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 210 247 000;161 086 000;116 486 000;0;1 514 714 000;733 857 000;42 404 000;2 125 000;518 176 000;0;1 999 000;237 221 000;0;1 654 460 000;201 317 000;22 100 000;1 430 900 000;0;255 000 000;84 305 000;945 781 000;2,38%;166,56%;0,30%;;
23;2015;11;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 301 200 000;191 973 000;102 630 000;0;1 675 684 000;534 464 000;43 379 000;2 187 000;518 550 000;0;2 054 000;240 223 000;0;1 749 725 000;194 570 000;16 100 000;1 539 028 000;0;252 000 000;77 378 000;945 984 000;3,12%;271,59%;6,03%;;
23;2015;12;ВВБ, ПАО БАНК;1093;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВВБ""";299011, г. Севастополь, ул. 4-Я Бастионная, д. 3А;Вершинин Вадим Виссарионович;05.12.1990;28,0;;В состоянии банкротства;46711106;Севастополь;Публичные акционерные общества;Частная собственность;974 835 040;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.04.2018;3 601 478 000;456 035 000;76 873 000;0;1 633 501 000;524 770 000;43 013 000;2 625 000;518 125 000;0;2 571 000;317 298 000;0;1 980 409 000;188 547 000;23 200 000;1 768 644 000;0;255 200 000;68 224 000;946 352 000;1,75%;327,63%;6,14%;;
