Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
160;ДЕПОЗИТАРИЙ ЦЕНТРАЛЬНЫЙ, АОЗТ;2389;"АКЦИОНЕРНОЕ ОБЩЕСТВО ЗАКРЫТОГО ТИПА ""ДЕПОЗИТАРИЙ ЦЕНТРАЛЬНЫЙ""";350000, Краснодарский кр, г. Краснодар, ул. Рашпилевская, д. 128;Мыц Андрей Анатольевич;28.05.1993;25,5;11.08.2017;Недействующая;040349766;Краснодарский край;Непубличные акционерные общества;Иная смешанная российская собственность;400 000;Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 11.08.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;СЕНАТОР (ООО), МБ;3302;"МЕЖДУНАРОДНЫЙ БАНК ""СЕНАТОР"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ )";, г. Москва, пер. Трубниковский, д. 30 корп. 3;Баушева Надежда Сергеевна;20.08.1996;22,5;29.05.2018;Недействующая;044583301;Москва;Общества с ограниченной ответственностью;Частная собственность;400 000 000;Ликвидировано вследствие банкротства от 29.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 29.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 22.12.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;ОБЪЕДИНЕННЫЙ ГОРНЫЙ БАНК (ООО), МКБ;2925;"МЕЖОТРАСЛЕВОЙ КОММЕРЧЕСКИЙ БАНК ""ОБЪЕДИНЕННЫЙ ГОРНЫЙ БАНК""(ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107078, г. Москва, пер. Докучаев, д. 3 корп. 1;Вершинин Вадим Виссарионович;27.06.1994;24,5;27.04.2018;Недействующая;044585662;Москва;Общества с ограниченной ответственностью;Частная собственность;35 000 000;Ликвидировано вследствие банкротства от 27.04.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 04.03.2010, Решение о признании должника банкротом и открытии конкурсного производства от 08.07.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;ПРЕМЬЕР ЗАО, МАКБ;3;"МОСКОВСКИЙ АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ПРЕМЬЕР"" ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";113114, г. Москва, ул. Дербеневская, д. 1 корп. 1,6;Вершинин Вадим Виссарионович;29.08.1988;30,5;15.01.2018;Недействующая;;Москва;Непубличные акционерные общества;Частная собственность;41 775 000;Ликвидировано вследствие банкротства от 15.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2008, Решение о признании должника банкротом и открытии конкурсного производства от 05.11.2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;ФИНАНСОВЫЕ УСЛУГИ (ООО), НКО;3496;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВЫЕ УСЛУГИ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107113, г. Москва, ул. Рыбинская 3-Я, д. 28;Селезнев Михаил Игоревич;11.06.2009;9,5;23.05.2017;Недействующая;044552354;Москва;Общества с ограниченной ответственностью;Частная собственность;20 000 000;Ликвидировано вследствие банкротства от 23.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 27.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;ФЕМИЛИ, ООО КБ;346;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ФЕМИЛИ""";127006, г. Москва, ул. Дмитровка М, д. 14 корп. 4;Баушева Надежда Сергеевна;23.07.1990;28,5;28.04.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 15.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 04.06.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;ЭКСПО ФИНАНС АО, БАНК;2594;"БАНК ""ЭКСПО ФИНАНС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";125009, г. Москва, ул. Никитская Б., д. 17 корп. 1;Федоткин Алексей Валентинович;01.03.1994;25,0;01.08.2016;Недействующая;044525217;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;2 751 177 300;Прекратило деятельность при присоединении от 01.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;РЕКОРБАНК (ООО);1134;"""РЕГИОНАЛЬНЫЙ КОРПОРАТИВНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123154, г. Москва, проспект Маршала Жукова, д. 51;Свечников Михаил Иванович;07.12.1990;28,0;15.01.2015;Недействующая;042406798;Москва;Общества с ограниченной ответственностью;Частная собственность;79 400 000;Прекратило деятельность при присоединении от 15.01.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;НБК-БАНК, АО;3283;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НБК-БАНК""";119017, г. Москва, ул. Ордынка М., д. 20 стр. 1;Гридин Виталий Юрьевич;05.02.1996;23,0;15.05.2018;Недействующая;044525637;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;1 088 820 000;Прекратило деятельность при присоединении от 15.05.2018;7 888 354 000;6 465 608 000;6 403 357 000;6 564 982 000;6 547 059 000;5 879 840 000;6 041 423 000;6 007 224 000;6 017 283 000;5 987 659 000;7 112 018 000;6 982 486 000;245 313 000;356 214 000;119 051 000;184 781 000;150 207 000;151 318 000;224 412 000;179 152 000;151 550 000;214 415 000;908 377 000;257 883 000;1 289 791 000;692 676 000;685 625 000;651 934 000;441 515 000;48 851 000;39 436 000;153 061 000;68 638 000;209 030 000;214 152 000;445 003 000;358 403 000;362 171 000;354 483 000;356 020 000;358 217 000;426 770 000;469 442 000;474 376 000;459 856 000;463 723 000;469 311 000;470 456 000;4 974 924 000;4 463 896 000;4 575 770 000;4 723 662 000;4 716 371 000;4 557 063 000;4 532 693 000;4 477 927 000;4 663 887 000;4 352 189 000;4 587 952 000;4 858 962 000;3 153 852 000;3 199 814 000;3 224 570 000;3 605 937 000;3 700 626 000;3 651 382 000;3 675 506 000;3 359 107 000;3 439 095 000;3 612 454 000;3 560 784 000;3 658 017 000;177 210 000;172 661 000;171 986 000;182 462 000;188 272 000;188 962 000;186 184 000;184 638 000;175 672 000;176 396 000;167 864 000;164 428 000;1 591 781 000;1 026 993 000;1 117 669 000;742 627 000;789 610 000;667 200 000;617 041 000;772 853 000;867 925 000;277 000 000;540 000 000;695 791 000;435 692 000;435 665 000;435 476 000;435 461 000;435 165 000;434 339 000;434 823 000;433 947 000;434 950 000;438 286 000;452 759 000;451 703 000;0;0;0;0;0;0;0;0;0;0;0;0
169;БАШПРОМБАНК, ПАО;1006;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАШКИРСКИЙ ПРОМЫШЛЕННЫЙ БАНК;450015, Башкортостан респ., г. Уфа, ул. Революционная, д. 43;Гайнетдинова Эльвира Наилевна;11.10.1991;27,5;02.05.2017;Недействующая;048073747;Башкортостан (Республика);Публичные акционерные общества;Частная собственность;150 000 000;Прекратило деятельность при присоединении от 02.05.2017;553 203 000;554 082 000;554 625 000;;;;;;;;;;5 613 000;4 651 000;198 000;;;;;;;;;;5 201 000;1 463 000;0;;;;;;;;;;585 000;0;0;;;;;;;;;;529 796 000;535 465 000;239 074 000;;;;;;;;;;0;0;0;;;;;;;;;;239 157 000;234 963 000;231 046 000;;;;;;;;;;282 041 000;292 041 000;0;;;;;;;;;;822 000;807 000;471 000;;;;;;;;;;0;0;0;;;;;;;;;
170;ТНГИБАНК, ОАО;2560;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНГИБАНК""";634021, Томская обл, г. Томск, проспект Фрунзе, д. 112;Васильев Константин Александрович;01.11.1993;25,0;10.01.2014;Недействующая;046902762;Томская область;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;15 415 450;Ликвидировано по решению суда от 10.01.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.02.2010, Решение о признании должника банкротом и открытии конкурсного производства от 01.04.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;МАК-БАНК (ООО), КБ;1088;"МИРНИНСКИЙ КОММЕРЧЕСКИЙ БАНК ""МАК-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, ул. Якиманка Б., д. 23;Байбородина Марина Николаевна;05.12.1990;28,0;22.06.2015;Недействующая;044552514;Москва;Общества с ограниченной ответственностью;Частная собственность;260 391 309;Прекратило деятельность при присоединении от 22.06.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;СБЕРИНВЕСТБАНК, ЗАО;1743;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРЕГАТЕЛЬНЫЙ И ИНВЕСТИЦИОННЫЙ БАНК""";620146, Свердловская обл., г. Екатеринбург, ул. Шаумяна, д. 73;Сергеев Андрей Николаевич;30.03.1992;27,0;06.08.2018;Недействующая;046577957;Свердловская область;Непубличные акционерные общества;Частная собственность;183 000 000;Ликвидировано от 06.08.2018, Решение о признании должника банкротом и открытии конкурсного производства от 05.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;ПЕТРО-АЭРО-БАНК, ОАО КБ;3227;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ПЕТРО-АЭРО-БАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;09.03.1995;24,0;16.01.2017;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Частная собственность;30 700 000;Ликвидировано вследствие банкротства от 16.01.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 23.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;СРЦ, ЗАО;3308;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ РАСЧЕТНЫЙ ЦЕНТР"" - ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";630099, Новосибирская обл, г. Новосибирск, ул. Ядринцевская, д. 73;Бекшенев Фарид Шигапович;11.02.1997;22,0;30.06.2016;Недействующая;045004303;Новосибирская область;Непубличные акционерные общества;Частная собственность;700 000;Ликвидировано от 30.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 11.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;ПРОМБАНК, ОАО КБ;307;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ""";119049, г. Москва, пер. Спасоналивковский 1-Й, д. 18 корп. 1;Пастушенко Дмитрий Сергеевич;06.06.1990;28,5;28.04.2017;Недействующая;044552600;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;НАШ БАНК, ОАО;1340;"""НАШ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, пер. Сыромятнический 3-Й, д. 3/9 корп. 1;Вершинин Вадим Виссарионович;15.01.1991;28,0;08.08.2017;Недействующая;043002705;Москва;Публичные акционерные общества;Частная собственность;60 001 000;Ликвидировано вследствие банкротства от 08.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 17.02.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 17.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;МЕТКОМБАНК, АО;901;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕТАЛЛУРГИЧЕСКИЙ КОММЕРЧЕСКИЙ БАНК""";162623, Вологодская обл., г. Череповец, ул. Краснодонцев, д. 57 А;Лаппи Игорь Феликсович;22.11.1990;28,0;27.03.2017;Недействующая;041946747;Вологодская область;Непубличные акционерные общества;Иная смешанная российская собственность;1 021 012 544;Прекратило деятельность при присоединении от 27.03.2017, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.07.2016;21 479 969 000;;;;;;;;;;;;529 033 000;;;;;;;;;;;;1 283 480 000;;;;;;;;;;;;0;;;;;;;;;;;;18 830 414 000;;;;;;;;;;;;2 417 969 000;;;;;;;;;;;;16 146 597 000;;;;;;;;;;;;5 504 000;;;;;;;;;;;;84 107 000;;;;;;;;;;;;0;;;;;;;;;;;
178;ИПОЗЕМБАНК, ООО;3026;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ ИПОТЕЧНО-ЗЕМЕЛЬНЫЙ БАНК""";443087, Самарская обл, г. Самара, проспект Кирова, д. 206;Нерусин Павел Иванович;04.08.1994;24,5;15.08.2017;Недействующая;043602830;Самарская область;Общества с ограниченной ответственностью;Частная собственность;128 500 000;Ликвидировано вследствие банкротства от 15.08.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 24.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;АУЭРБАНК, ООО КБ;3105;"КОММЕРЧЕСКИЙ БАНК ""АУЭРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, пер. Трехсвятительский Б, д. 2/1 корп. 1;Слинков Владимир Владимирович;04.10.1994;24,5;29.02.2016;Недействующая;044585252;Москва;Общества с ограниченной ответственностью;Частная собственность;257 000 000;Ликвидировано по решению суда от 29.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 26.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;БИНБАНК, ПАО;323;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК""";115172, г. Москва, набережная Котельническая, д. 33 стр. 1 офис ЭТАЖИ 3-6(Бизнес-центр «Panorama Plaza»);Шевченко Сергей Юрьевич;25.06.1990;28,5;01.01.2019;Недействующая;044525117;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;56 900 000 000;Прекратило деятельность при присоединении от 01.01.2019, Сообщения о принятии решения о реорганизации от 19.01.2017;1 163 534 705 000;1 197 526 706 000;1 204 392 729 000;1 234 676 746 000;1 225 360 486 000;1 200 690 654 000;1 145 982 963 000;1 184 478 060 000;1 300 536 054 000;1 304 048 146 000;1 237 464 359 000;1 238 473 541 000;33 894 707 000;33 051 786 000;28 844 993 000;37 573 207 000;37 564 011 000;35 938 573 000;36 218 902 000;64 908 269 000;182 727 851 000;154 844 802 000;63 764 518 000;61 895 220 000;2 999 627 000;21 583 798 000;14 292 451 000;17 432 617 000;22 912 299 000;12 216 867 000;33 389 930 000;4 150 723 000;2 251 675 000;1 913 951 000;2 699 388 000;4 045 167 000;195 296 208 000;203 007 491 000;207 595 440 000;222 271 515 000;205 975 378 000;187 756 802 000;105 125 654 000;68 673 994 000;71 480 409 000;78 406 565 000;109 006 508 000;111 961 676 000;818 652 567 000;829 631 237 000;839 799 079 000;844 960 119 000;845 827 340 000;857 391 353 000;864 757 210 000;926 681 786 000;930 733 610 000;958 394 174 000;947 856 798 000;956 085 323 000;111 643 979 000;110 585 771 000;105 078 602 000;104 102 136 000;115 047 854 000;111 772 620 000;111 976 306 000;77 649 587 000;74 075 937 000;73 169 966 000;97 399 182 000;96 838 887 000;49 491 785 000;51 109 523 000;50 417 861 000;49 751 830 000;45 764 463 000;45 244 536 000;43 882 043 000;43 654 159 000;42 768 211 000;41 961 251 000;40 975 235 000;40 227 590 000;599 902 230 000;608 983 496 000;625 022 483 000;630 317 133 000;629 682 501 000;647 990 023 000;670 612 180 000;776 842 428 000;788 505 086 000;818 033 911 000;784 610 909 000;794 765 143 000;16 931 960 000;16 944 990 000;16 922 960 000;16 854 861 000;16 832 513 000;17 035 686 000;17 049 684 000;16 941 696 000;16 040 947 000;16 033 839 000;16 073 725 000;13 031 738 000;336 091 000;328 709 000;333 851 000;332 774 000;349 552 000;354 003 000;350 895 000;348 282 000;349 105 000;353 527 000;350 790 000;344 476 000
181;ЮТИКПЭЙ (ООО), НКО;3521;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ЮТИКПЭЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119313, г. Москва, проспект Ленинский, д. 89/2;Привалов Юрий Николаевич;25.06.2013;5,5;10.03.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;100 000 000;Ликвидировано по решению суда от 10.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
