Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2015 - 2мес., Чистые активы, RUB;2015 - 3мес., Чистые активы, RUB;2015 - 4мес., Чистые активы, RUB;2015 - 5мес., Чистые активы, RUB;2015 - 6мес., Чистые активы, RUB;2015 - 7мес., Чистые активы, RUB;2015 - 8мес., Чистые активы, RUB;2015 - 9мес., Чистые активы, RUB;2015 - 10мес., Чистые активы, RUB;2015 - 11мес., Чистые активы, RUB;2015 - 12мес., Чистые активы, RUB;2016 - 1мес., Чистые активы, RUB;2015 - 2мес., Счета в Банке России, RUB;2015 - 3мес., Счета в Банке России, RUB;2015 - 4мес., Счета в Банке России, RUB;2015 - 5мес., Счета в Банке России, RUB;2015 - 6мес., Счета в Банке России, RUB;2015 - 7мес., Счета в Банке России, RUB;2015 - 8мес., Счета в Банке России, RUB;2015 - 9мес., Счета в Банке России, RUB;2015 - 10мес., Счета в Банке России, RUB;2015 - 11мес., Счета в Банке России, RUB;2015 - 12мес., Счета в Банке России, RUB;2016 - 1мес., Счета в Банке России, RUB;2015 - 2мес., Коррсчета (НОСТРО), RUB;2015 - 3мес., Коррсчета (НОСТРО), RUB;2015 - 4мес., Коррсчета (НОСТРО), RUB;2015 - 5мес., Коррсчета (НОСТРО), RUB;2015 - 6мес., Коррсчета (НОСТРО), RUB;2015 - 7мес., Коррсчета (НОСТРО), RUB;2015 - 8мес., Коррсчета (НОСТРО), RUB;2015 - 9мес., Коррсчета (НОСТРО), RUB;2015 - 10мес., Коррсчета (НОСТРО), RUB;2015 - 11мес., Коррсчета (НОСТРО), RUB;2015 - 12мес., Коррсчета (НОСТРО), RUB;2016 - 1мес., Коррсчета (НОСТРО), RUB;2015 - 2мес., Ценные бумаги, RUB;2015 - 3мес., Ценные бумаги, RUB;2015 - 4мес., Ценные бумаги, RUB;2015 - 5мес., Ценные бумаги, RUB;2015 - 6мес., Ценные бумаги, RUB;2015 - 7мес., Ценные бумаги, RUB;2015 - 8мес., Ценные бумаги, RUB;2015 - 9мес., Ценные бумаги, RUB;2015 - 10мес., Ценные бумаги, RUB;2015 - 11мес., Ценные бумаги, RUB;2015 - 12мес., Ценные бумаги, RUB;2016 - 1мес., Ценные бумаги, RUB;2015 - 2мес., Кредиты, RUB;2015 - 3мес., Кредиты, RUB;2015 - 4мес., Кредиты, RUB;2015 - 5мес., Кредиты, RUB;2015 - 6мес., Кредиты, RUB;2015 - 7мес., Кредиты, RUB;2015 - 8мес., Кредиты, RUB;2015 - 9мес., Кредиты, RUB;2015 - 10мес., Кредиты, RUB;2015 - 11мес., Кредиты, RUB;2015 - 12мес., Кредиты, RUB;2016 - 1мес., Кредиты, RUB;2015 - 2мес., Кредиты организациям, RUB;2015 - 3мес., Кредиты организациям, RUB;2015 - 4мес., Кредиты организациям, RUB;2015 - 5мес., Кредиты организациям, RUB;2015 - 6мес., Кредиты организациям, RUB;2015 - 7мес., Кредиты организациям, RUB;2015 - 8мес., Кредиты организациям, RUB;2015 - 9мес., Кредиты организациям, RUB;2015 - 10мес., Кредиты организациям, RUB;2015 - 11мес., Кредиты организациям, RUB;2015 - 12мес., Кредиты организациям, RUB;2016 - 1мес., Кредиты организациям, RUB;2015 - 2мес., Кредиты физическим лицам, RUB;2015 - 3мес., Кредиты физическим лицам, RUB;2015 - 4мес., Кредиты физическим лицам, RUB;2015 - 5мес., Кредиты физическим лицам, RUB;2015 - 6мес., Кредиты физическим лицам, RUB;2015 - 7мес., Кредиты физическим лицам, RUB;2015 - 8мес., Кредиты физическим лицам, RUB;2015 - 9мес., Кредиты физическим лицам, RUB;2015 - 10мес., Кредиты физическим лицам, RUB;2015 - 11мес., Кредиты физическим лицам, RUB;2015 - 12мес., Кредиты физическим лицам, RUB;2016 - 1мес., Кредиты физическим лицам, RUB;2015 - 2мес., Кредиты другим банкам (МБК), RUB;2015 - 3мес., Кредиты другим банкам (МБК), RUB;2015 - 4мес., Кредиты другим банкам (МБК), RUB;2015 - 5мес., Кредиты другим банкам (МБК), RUB;2015 - 6мес., Кредиты другим банкам (МБК), RUB;2015 - 7мес., Кредиты другим банкам (МБК), RUB;2015 - 8мес., Кредиты другим банкам (МБК), RUB;2015 - 9мес., Кредиты другим банкам (МБК), RUB;2015 - 10мес., Кредиты другим банкам (МБК), RUB;2015 - 11мес., Кредиты другим банкам (МБК), RUB;2015 - 12мес., Кредиты другим банкам (МБК), RUB;2016 - 1мес., Кредиты другим банкам (МБК), RUB;2015 - 2мес., Основные средства, RUB;2015 - 3мес., Основные средства, RUB;2015 - 4мес., Основные средства, RUB;2015 - 5мес., Основные средства, RUB;2015 - 6мес., Основные средства, RUB;2015 - 7мес., Основные средства, RUB;2015 - 8мес., Основные средства, RUB;2015 - 9мес., Основные средства, RUB;2015 - 10мес., Основные средства, RUB;2015 - 11мес., Основные средства, RUB;2015 - 12мес., Основные средства, RUB;2016 - 1мес., Основные средства, RUB;2015 - 2мес., Учтённые векселя, RUB;2015 - 3мес., Учтённые векселя, RUB;2015 - 4мес., Учтённые векселя, RUB;2015 - 5мес., Учтённые векселя, RUB;2015 - 6мес., Учтённые векселя, RUB;2015 - 7мес., Учтённые векселя, RUB;2015 - 8мес., Учтённые векселя, RUB;2015 - 9мес., Учтённые векселя, RUB;2015 - 10мес., Учтённые векселя, RUB;2015 - 11мес., Учтённые векселя, RUB;2015 - 12мес., Учтённые векселя, RUB;2016 - 1мес., Учтённые векселя, RUB
181;ЮТИКПЭЙ (ООО), НКО;3521;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ЮТИКПЭЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119313, г. Москва, проспект Ленинский, д. 89/2;Привалов Юрий Николаевич;25.06.2013;5,5;10.03.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;100 000 000;Ликвидировано по решению суда от 10.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;ТЕТРАПОЛИС, АО КБ;1586;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММЕРЧЕСКИЙ БАНК ""ТЕТРАПОЛИС""";197046, г. Санкт-Петербург, пер. Крестьянский, 5, литера А. пом. 18Н,14Н;Шубин Герман Александрович;03.10.1991;27,5;17.04.2018;Недействующая;044030841;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;28 302 000;Ликвидировано по решению суда от 17.04.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.09.2016;819 959 000;837 206 000;766 873 000;891 397 000;1 142 674 000;1 172 258 000;1 044 570 000;961 439 000;973 628 000;1 095 767 000;1 043 805 000;1 044 191 000;36 473 000;35 461 000;34 655 000;208 518 000;532 953 000;646 475 000;311 113 000;465 663 000;362 606 000;510 378 000;542 746 000;527 746 000;16 971 000;39 959 000;23 871 000;19 498 000;16 069 000;27 990 000;23 001 000;21 623 000;12 129 000;11 588 000;9 843 000;7 763 000;0;0;0;0;0;0;0;0;0;0;0;0;698 459 000;701 545 000;643 925 000;564 108 000;528 758 000;452 970 000;551 004 000;407 362 000;547 163 000;514 451 000;442 191 000;461 994 000;265 230 000;272 534 000;235 303 000;213 123 000;219 447 000;209 693 000;207 242 000;191 715 000;234 321 000;228 123 000;228 218 000;228 244 000;298 417 000;284 609 000;284 735 000;267 657 000;206 515 000;211 044 000;201 673 000;183 703 000;181 143 000;154 877 000;143 593 000;133 512 000;120 000 000;130 000 000;110 000 000;70 000 000;90 000 000;20 000 000;130 000 000;20 000 000;120 000 000;120 000 000;60 000 000;90 000 000;11 320 000;11 270 000;1 306 000;1 237 000;1 183 000;1 135 000;1 088 000;953 000;912 000;872 000;975 000;1 001 000;0;0;0;0;0;0;0;0;0;0;0;0
183;ИНВЕСТКАПИТАЛБАНК, АО;2377;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ИНВЕСТИЦИОННЫЙ КАПИТАЛ""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100 корп. 1 офис;Михеев Григорий Владиславович;10.06.1993;25,5;26.10.2015;Недействующая;048073891;Башкортостан (Республика);Непубличные акционерные общества;Частная собственность;350 616 050;Прекратило деятельность при присоединении от 26.10.2015;16 612 503 000;15 996 605 000;15 502 294 000;15 610 777 000;15 931 250 000;16 096 644 000;16 168 881 000;15 978 826 000;;;;;534 034 000;354 421 000;428 859 000;523 344 000;526 096 000;654 674 000;734 975 000;446 271 000;;;;;151 526 000;298 600 000;161 256 000;161 580 000;132 415 000;172 779 000;136 731 000;198 657 000;;;;;2 092 296 000;2 017 041 000;1 891 998 000;1 915 514 000;1 906 288 000;1 980 686 000;2 081 061 000;2 084 967 000;;;;;12 221 325 000;11 843 443 000;11 441 597 000;11 442 410 000;11 888 022 000;11 909 518 000;11 713 864 000;11 799 316 000;;;;;4 553 497 000;4 440 294 000;4 250 625 000;4 257 465 000;4 136 715 000;3 854 677 000;3 725 875 000;3 534 968 000;;;;;7 230 818 000;7 070 665 000;6 913 414 000;6 809 142 000;6 726 548 000;6 619 398 000;6 550 003 000;6 447 252 000;;;;;230 909 000;128 516 000;75 604 000;176 149 000;827 729 000;1 229 175 000;1 233 868 000;1 626 200 000;;;;;384 153 000;382 780 000;387 608 000;446 545 000;448 509 000;496 782 000;489 023 000;468 420 000;;;;;499 000;197 000;475 000;486 000;497 000;0;0;0;;;;
184;ПАРТНЕРБАНК ООО, КБ;1992;"КОММЕРЧЕСКИЙ ""ПАРТНЕРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";412630, Саратовская обл, с. Балтай, ул. В.И.Ленина, д. 15А корп. НЕТ офис НЕТ;Михан Вадим Вадимович;21.07.1992;26,5;22.10.2015;Недействующая;046329718;Саратовская область;Общества с ограниченной ответственностью;Частная собственность;70 255 500;Ликвидировано вследствие банкротства от 22.10.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 16.06.2008, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;ХАЛЬМГ ТЕГ, ОАО АКККЗБ;3230;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ КАЛМЫЦКИЙ КРЕСТЬЯНСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ХАЛЬМГ ТЕГ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";358000, Калмыкия респ, г. Элиста, ул. В.И.Ленина, д. 253;Эдильсултанов Лема Пашаевич;14.03.1995;24,0;30.05.2018;Недействующая;048580750;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;1 333 000;Исключение из ЕГРЮЛ недействующего юридического лица от 30.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.04.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;ВЫМПЕЛ, ОАО КБ;2874;"КОММЕРЧЕСКИЙ БАНК ""ВЫМПЕЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";121069, г. Москва, ул. Никитская М, д. 27 корп. 4;Шипицын Вадим Юрьевич;09.06.1994;24,5;29.02.2016;Недействующая;044545121;Москва;Публичные акционерные общества;Частная собственность;334 060 000;Ликвидировано вследствие банкротства от 29.02.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.11.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;ПКД, АО НКО;3343;"АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПЛАТЕЖНЫЙ КЛИРИНГОВЫЙ ДОМ""";127055, г. Москва, ул. Образцова, д. 4;Саландаева Наталия Леонтиевна;12.01.2000;19,0;21.03.2019;Недействующая;044525554;Москва;Непубличные акционерные общества;Частная собственность;6 000 000;Ликвидировано от 21.03.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 14.11.2017;61 351 000;91 193 000;88 102 000;77 940 000;65 205 000;56 736 000;69 460 000;58 110 000;63 721 000;67 469 000;55 104 000;56 951 000;18 217 000;43 167 000;39 072 000;12 207 000;11 632 000;22 299 000;21 777 000;11 349 000;25 009 000;14 723 000;17 237 000;11 715 000;3 442 000;4 313 000;9 871 000;15 939 000;2 420 000;276 000;457 000;647 000;137 000;222 000;374 000;5 566 000;0;0;0;0;0;0;0;0;0;0;0;0;33 500 000;36 400 000;36 400 000;39 400 000;39 400 000;31 270 000;33 160 000;32 270 000;21 350 000;27 900 000;27 900 000;28 250 000;33 500 000;36 400 000;36 400 000;39 400 000;39 400 000;31 270 000;33 160 000;32 270 000;21 350 000;27 900 000;27 900 000;28 250 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244 000;238 000;230 000;222 000;214 000;207 000;198 000;192 000;1 502 000;1 461 000;1 972 000;2 175 000;0;0;0;0;0;0;0;0;0;0;0;0
188;МРП (ООО), НКО;2365;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНАЯ РАСЧЕТНАЯ ПАЛАТА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115114, г. Москва, ул. Дербеневская, д. 1 корп. 5;Шипицын Вадим Юрьевич;03.06.1993;25,5;03.04.2015;Недействующая;044585658;Москва;Общества с ограниченной ответственностью;Частная собственность;51 406 000;Ликвидировано вследствие банкротства от 03.04.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 25.03.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;ИНТЕГРО ОАО, КБ;3215;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕГРО"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";121170, г. Москва, пл. Победы, д. 2 /5 корп. 2;Беднин Василий Феликсович;10.02.1995;24,0;29.01.2014;Недействующая;044545167;Москва;Публичные акционерные общества;Частная собственность;180 200 000;Ликвидировано вследствие банкротства от 29.01.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 10.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;МГБ ООО, РНКО;2866;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МГБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367000, Дагестан респ, г. Махачкала, ул. Танкаева, д. 67;Джамалудинов Магомедгази Далгатович;01.06.1994;24,5;09.01.2017;Недействующая;048209782;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;136 989 581;Ликвидировано по решению суда от 09.01.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях от 21.08.2015;261 900 000;260 906 000;267 129 000;277 974 000;258 299 000;211 414 000;;;;;;;5 791 000;4 222 000;12 824 000;29 155 000;4 032 000;1 812 000;;;;;;;62 000;261 000;61 000;233 000;108 000;0;;;;;;;0;0;0;23 116 000;31 000 000;31 000 000;;;;;;;175 407 000;167 780 000;167 779 000;155 592 000;155 592 000;122 442 000;;;;;;;163 745 000;156 118 000;156 117 000;143 930 000;143 930 000;49 480 000;;;;;;;11 162 000;11 162 000;11 162 000;11 162 000;11 162 000;11 162 000;;;;;;;500 000;500 000;500 000;500 000;500 000;500 000;;;;;;;36 514 000;36 197 000;35 880 000;35 563 000;35 248 000;28 400 000;;;;;;;0;0;0;23 116 000;31 000 000;31 000 000;;;;;;
191;СОЦКРЕДИТБАНК, КБ ООО;2553;"КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ""СОЦКРЕДИТБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";450097, Башкортостан респ, г. Уфа, ул. Комсомольская, д. 26 корп. - офис;Тихонов Вячеслав Анатольевич;29.10.1993;25,0;21.01.2016;Недействующая;048073827;Башкортостан (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 21.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 19.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;НОВОЕ ВРЕМЯ (ООО), КБ;3492;"КОММЕРЧЕСКИЙ БАНК ""НОВОЕ ВРЕМЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, ул. Воронцово Поле, д. 5;Блохина Дарья Сергеевна;27.11.2008;10,0;04.03.2019;Недействующая;044525258;Москва;Общества с ограниченной ответственностью;Частная собственность;725 000 000;Ликвидировано от 04.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 03.08.2018, Сообщения о принятии решения о ликвидации от 13.06.2018;3 828 718 000;3 161 384 000;2 941 624 000;3 111 681 000;3 059 770 000;3 105 791 000;3 322 501 000;3 293 573 000;3 043 165 000;3 496 736 000;3 027 974 000;3 111 567 000;208 495 000;114 717 000;135 756 000;50 779 000;78 587 000;93 668 000;248 580 000;163 107 000;128 203 000;161 382 000;163 757 000;137 582 000;1 246 185 000;805 961 000;626 206 000;744 978 000;932 395 000;903 662 000;901 047 000;812 907 000;741 425 000;945 696 000;495 798 000;414 885 000;657 483 000;512 211 000;291 383 000;457 999 000;317 610 000;244 383 000;225 101 000;257 945 000;177 836 000;223 716 000;233 123 000;181 322 000;755 410 000;1 093 508 000;1 161 682 000;1 070 541 000;1 051 693 000;888 572 000;770 551 000;940 270 000;1 448 798 000;1 294 908 000;1 060 092 000;1 344 927 000;666 255 000;836 610 000;1 033 769 000;858 874 000;799 965 000;559 214 000;475 064 000;731 114 000;1 196 960 000;1 004 712 000;974 097 000;1 261 732 000;9 795 000;9 265 000;15 515 000;13 394 000;13 604 000;66 264 000;63 956 000;112 709 000;115 369 000;65 189 000;64 719 000;64 101 000;41 225 000;201 169 000;71 034 000;161 059 000;201 110 000;231 180 000;201 330 000;71 325 000;111 287 000;201 325 000;1 458 000;1 503 000;15 928 000;15 487 000;15 144 000;14 801 000;14 394 000;15 369 000;15 002 000;14 674 000;14 311 000;14 019 000;14 274 000;16 089 000;376 584 000;281 540 000;98 013 000;242 490 000;98 272 000;47 723 000;47 869 000;47 862 000;48 336 000;48 794 000;49 267 000;49 740 000
193;ПЕРВЫЙ КАПИТАЛ (ЗАО), АКБ;3201;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ПЕРВЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107120, г. Москва, пер. Костомаровский, д. 11 корп. 1;Пастушенко Дмитрий Сергеевич;17.01.1995;24,0;25.07.2016;Недействующая;044579216;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 500 000;Ликвидировано вследствие банкротства от 25.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.08.2010, Решение о признании должника банкротом и открытии конкурсного производства от 28.10.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;БВА БАНК, ЗАО;1684;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БВА БАНК""";115035, г. Москва, ул. Садовническая, д. 25,27 корп. 1;Селезнев Михаил Игоревич;26.12.1991;27,0;05.05.2017;Недействующая;044525874;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;180 000 000;Ликвидировано по решению суда от 05.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 26.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;ТЭСТ, ПАО КБ;3440;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ТЭСТ""";119119, г. Москва, проспект Ленинский, д. 42 корп. 1;Майоров Денис Владимирович;21.07.2003;15,5;14.04.2017;Недействующая;044579377;Москва;Публичные акционерные общества;Частная собственность;156 000 000;Ликвидировано по решению суда от 14.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 24.06.2015, Решение о признании должника банкротом и открытии конкурсного производства от 03.10.2015;530 524 000;488 775 000;486 126 000;481 343 000;;;;;;;;;82 395 000;34 302 000;34 330 000;41 422 000;;;;;;;;;47 946 000;32 476 000;31 758 000;10 048 000;;;;;;;;;30 743 000;31 373 000;32 002 000;32 305 000;;;;;;;;;247 392 000;282 571 000;317 296 000;312 098 000;;;;;;;;;80 349 000;155 405 000;310 351 000;305 374 000;;;;;;;;;7 043 000;7 166 000;6 945 000;6 724 000;;;;;;;;;160 000 000;120 000 000;0;0;;;;;;;;;3 629 000;3 563 000;3 497 000;3 431 000;;;;;;;;;0;0;0;0;;;;;;;;
196;МЦМ, ОАО НДКО;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ ДЕПОЗИТНО-КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖРЕГИОНАЛЬНЫЙ ЦЕНТР МИКРОКРЕДИТОВАНИЯ""";394018, Воронежская обл., г. Воронеж, ул. Орджоникидзе, д. 36Б корп. - офис;Денисов Александр Александрович;13.05.2010;8,5;26.05.2015;Недействующая;042007839;Воронежская область;Публичные акционерные общества;Частная собственность;30 000 044;Ликвидировано от 26.05.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;КЕДР, ПАО КБ;1574;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""КЕДР""";660049, Красноярский кр., г. Красноярск, ул. Ленина, д. 37 пом. 6;Аронов Сергей Владимирович;30.09.1991;27,5;10.06.2016;Недействующая;040407718;Красноярский край;Публичные акционерные общества;Частная собственность;80 667 975;Прекратило деятельность при присоединении от 10.06.2016;29 725 874 000;29 877 827 000;29 751 362 000;30 262 932 000;30 775 961 000;31 529 476 000;32 638 123 000;32 412 850 000;32 372 763 000;32 094 612 000;33 757 134 000;33 458 892 000;1 214 664 000;1 005 278 000;766 609 000;619 059 000;690 245 000;634 369 000;636 056 000;623 664 000;840 440 000;611 320 000;1 011 044 000;700 928 000;1 856 630 000;1 228 791 000;1 056 980 000;813 001 000;992 618 000;944 053 000;1 033 003 000;924 067 000;1 711 127 000;1 074 327 000;908 323 000;1 127 034 000;485 527 000;386 297 000;185 012 000;185 381 000;117 729 000;118 314 000;178 012 000;67 750 000;68 093 000;67 715 000;68 038 000;68 380 000;20 587 659 000;22 230 126 000;22 798 571 000;23 607 559 000;24 572 152 000;26 923 974 000;27 722 449 000;27 852 432 000;26 884 073 000;27 279 362 000;28 764 384 000;28 623 031 000;7 712 388 000;6 622 036 000;5 242 027 000;4 278 044 000;4 847 229 000;4 533 081 000;4 508 786 000;4 411 956 000;3 242 882 000;3 116 284 000;2 700 478 000;2 579 473 000;4 675 106 000;4 489 676 000;4 300 232 000;4 204 583 000;3 998 868 000;3 853 046 000;3 783 813 000;3 674 609 000;3 495 312 000;3 100 372 000;3 007 738 000;2 923 375 000;6 255 974 000;9 317 224 000;11 754 356 000;13 676 760 000;14 380 457 000;17 208 474 000;18 176 282 000;18 565 637 000;19 352 058 000;20 159 678 000;22 167 669 000;22 240 582 000;2 788 361 000;2 779 554 000;2 768 009 000;2 769 379 000;2 553 441 000;1 258 524 000;1 260 476 000;1 252 095 000;1 242 546 000;1 225 843 000;1 228 336 000;1 279 075 000;0;0;0;0;0;0;0;0;0;0;0;0
198;НР БАНК, ООО КБ;3359;"КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Лубянка Б, д. 22;Перунов Сергей Владимирович;20.12.2000;18,0;20.02.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 20.02.2017, Решение о признании должника банкротом и открытии конкурсного производства от 15.01.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
