Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
167;РЕКОРБАНК (ООО);1134;"""РЕГИОНАЛЬНЫЙ КОРПОРАТИВНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123154, г. Москва, проспект Маршала Жукова, д. 51;Свечников Михаил Иванович;07.12.1990;28,0;15.01.2015;Недействующая;042406798;Москва;Общества с ограниченной ответственностью;Частная собственность;79 400 000;Прекратило деятельность при присоединении от 15.01.2015;;;;;;;;;;;828 509 000;736 195 000;120 789 000;93 595 000;143 801 000;138 260 000;77 493 000;187 793 000;300 102 000;119 329 000;233 991 000;189 024 000;363 541 000;307 780 000;1 751 000;2 030 000;1 990 000;2 326 000;2 378 000;2 477 000;2 104 000;1 704 000;2 320 000;2 606 000;2 667 000;2 749 000;0;0;0;0;0;0;0;0;0;0;0;0;266 434 000;275 495 000;291 316 000;280 527 000;363 224 000;330 178 000;337 125 000;370 740 000;390 200 000;434 440 000;448 930 000;410 224 000;89 475 000;107 779 000;126 370 000;132 908 000;213 120 000;212 073 000;235 496 000;269 578 000;289 162 000;292 548 000;301 127 000;303 436 000;132 484 000;123 411 000;120 811 000;103 654 000;106 309 000;74 480 000;58 174 000;57 877 000;57 923 000;98 947 000;102 803 000;61 873 000;0;0;0;0;0;0;0;0;0;0;0;0;903 000;870 000;838 000;806 000;785 000;765 000;745 000;724 000;704 000;684 000;665 000;648 000;0;0;0;0;0;0;0;0;0;0;0;0
168;НБК-БАНК, АО;3283;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НБК-БАНК""";119017, г. Москва, ул. Ордынка М., д. 20 стр. 1;Гридин Виталий Юрьевич;05.02.1996;23,0;15.05.2018;Недействующая;044525637;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;1 088 820 000;Прекратило деятельность при присоединении от 15.05.2018;;;;;;;;;;;3 015 944 000;2 913 820 000;143 227 000;184 535 000;93 417 000;291 023 000;284 260 000;297 221 000;421 235 000;134 064 000;156 777 000;177 462 000;536 711 000;197 323 000;14 486 000;119 289 000;126 216 000;282 099 000;7 671 000;7 763 000;7 603 000;437 825 000;18 991 000;78 718 000;38 403 000;16 058 000;392 661 000;397 169 000;386 650 000;381 212 000;383 612 000;392 138 000;393 201 000;396 305 000;391 384 000;397 971 000;366 089 000;372 101 000;1 157 979 000;1 016 531 000;1 385 031 000;1 369 550 000;1 822 280 000;1 836 579 000;920 108 000;903 552 000;1 031 824 000;1 374 678 000;1 445 277 000;1 694 398 000;653 674 000;592 650 000;681 984 000;727 654 000;718 743 000;725 438 000;806 537 000;818 564 000;790 841 000;885 909 000;971 604 000;957 167 000;53 495 000;53 802 000;53 455 000;56 414 000;56 364 000;55 661 000;55 752 000;23 866 000;23 803 000;23 726 000;8 281 000;8 220 000;435 000 000;350 000 000;620 000 000;550 000 000;1 000 000 000;1 000 000 000;0;2 473 000;162 522 000;402 485 000;402 430 000;650 000 000;55 598 000;55 681 000;55 545 000;55 374 000;55 128 000;553 201 000;553 764 000;553 116 000;553 647 000;556 548 000;557 445 000;556 789 000;39 766 000;39 244 000;39 289 000;39 291 000;39 217 000;39 265 000;39 318 000;39 225 000;39 278 000;39 329 000;0;0
169;БАШПРОМБАНК, ПАО;1006;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАШКИРСКИЙ ПРОМЫШЛЕННЫЙ БАНК;450015, Башкортостан респ., г. Уфа, ул. Революционная, д. 43;Гайнетдинова Эльвира Наилевна;11.10.1991;27,5;02.05.2017;Недействующая;048073747;Башкортостан (Республика);Публичные акционерные общества;Частная собственность;150 000 000;Прекратило деятельность при присоединении от 02.05.2017;;;;;;;;;;;763 914 000;724 638 000;38 008 000;38 606 000;26 297 000;18 208 000;25 016 000;26 576 000;27 721 000;21 395 000;39 775 000;67 990 000;60 554 000;40 785 000;25 224 000;30 901 000;26 108 000;23 509 000;21 051 000;23 423 000;36 227 000;30 637 000;30 675 000;9 703 000;12 124 000;16 347 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;771 211 000;764 829 000;752 133 000;732 450 000;731 314 000;718 078 000;707 876 000;705 682 000;683 019 000;670 158 000;659 661 000;640 319 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;57 000;730 199 000;724 222 000;712 426 000;694 173 000;693 252 000;681 241 000;671 789 000;670 376 000;649 615 000;637 871 000;628 659 000;610 094 000;879 000;890 000;891 000;984 000;995 000;976 000;979 000;938 000;956 000;942 000;921 000;911 000;7 168 000;5 449 000;5 420 000;3 359 000;3 347 000;2 676 000;2 679 000;2 622 000;6 253 000;6 232 000;7 168 000;5 385 000;0;0;0;0;0;0;0;0;0;0;0;0
170;ТНГИБАНК, ОАО;2560;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНГИБАНК""";634021, Томская обл, г. Томск, проспект Фрунзе, д. 112;Васильев Константин Александрович;01.11.1993;25,0;10.01.2014;Недействующая;046902762;Томская область;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;15 415 450;Ликвидировано по решению суда от 10.01.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.02.2010, Решение о признании должника банкротом и открытии конкурсного производства от 01.04.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;МАК-БАНК (ООО), КБ;1088;"МИРНИНСКИЙ КОММЕРЧЕСКИЙ БАНК ""МАК-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, ул. Якиманка Б., д. 23;Байбородина Марина Николаевна;05.12.1990;28,0;22.06.2015;Недействующая;044552514;Москва;Общества с ограниченной ответственностью;Частная собственность;260 391 309;Прекратило деятельность при присоединении от 22.06.2015;;;;;;;;;;;10 309 637 000;11 161 839 000;3 031 623 000;2 352 051 000;2 310 272 000;2 877 171 000;2 877 199 000;2 200 071 000;1 976 517 000;1 676 056 000;1 278 275 000;2 800 927 000;2 305 317 000;2 860 181 000;789 892 000;451 692 000;442 258 000;560 455 000;630 331 000;549 764 000;601 216 000;472 125 000;389 954 000;619 546 000;425 076 000;544 345 000;260 401 000;232 092 000;235 815 000;201 692 000;216 339 000;217 318 000;204 307 000;203 639 000;199 042 000;196 636 000;206 412 000;208 045 000;4 212 184 000;4 064 340 000;4 362 175 000;4 576 313 000;4 746 617 000;4 833 135 000;4 770 555 000;4 792 885 000;4 933 743 000;4 749 709 000;4 811 800 000;4 685 245 000;2 414 138 000;2 504 866 000;2 638 859 000;2 763 725 000;2 807 713 000;2 850 613 000;2 835 403 000;2 776 999 000;2 884 468 000;2 837 154 000;2 648 112 000;2 577 275 000;477 472 000;507 786 000;542 845 000;633 542 000;723 226 000;763 578 000;835 722 000;869 957 000;903 341 000;907 113 000;913 758 000;900 005 000;93 406 000;93 914 000;93 823 000;97 681 000;98 478 000;96 964 000;97 556 000;95 906 000;96 883 000;96 159 000;95 487 000;95 284 000;921 385 000;932 186 000;929 176 000;937 710 000;914 774 000;942 229 000;962 599 000;959 296 000;959 578 000;958 043 000;1 162 141 000;1 239 926 000;86 161 000;55 313 000;55 506 000;21 838 000;21 838 000;21 838 000;6 618 000;3 079 000;0;0;0;0
172;СБЕРИНВЕСТБАНК, ЗАО;1743;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРЕГАТЕЛЬНЫЙ И ИНВЕСТИЦИОННЫЙ БАНК""";620146, Свердловская обл., г. Екатеринбург, ул. Шаумяна, д. 73;Сергеев Андрей Николаевич;30.03.1992;27,0;06.08.2018;Недействующая;046577957;Свердловская область;Непубличные акционерные общества;Частная собственность;183 000 000;Ликвидировано от 06.08.2018, Решение о признании должника банкротом и открытии конкурсного производства от 05.05.2014;;;;;;;;;;;3 499 969 000;3 380 464 000;95 652 000;91 088 000;77 406 000;58 044 000;25 448 000;28 086 000;83 189 000;125 550 000;114 673 000;81 608 000;209 801 000;98 909 000;152 682 000;24 632 000;33 542 000;32 560 000;25 762 000;34 710 000;27 317 000;28 481 000;22 135 000;28 531 000;33 751 000;35 019 000;827 162 000;882 625 000;961 662 000;963 290 000;952 078 000;899 191 000;850 261 000;910 957 000;936 722 000;973 198 000;1 003 414 000;1 006 520 000;1 638 601 000;1 488 515 000;1 635 923 000;1 652 855 000;1 755 205 000;1 615 635 000;1 706 452 000;1 753 797 000;1 736 989 000;1 744 628 000;1 908 645 000;1 944 652 000;1 265 019 000;1 218 274 000;1 265 834 000;1 271 000 000;1 340 283 000;1 293 328 000;1 308 676 000;1 356 822 000;1 264 781 000;1 319 640 000;1 355 859 000;1 350 787 000;156 058 000;159 871 000;259 606 000;274 717 000;307 997 000;218 215 000;236 348 000;238 617 000;243 166 000;241 941 000;258 385 000;284 768 000;101 592 000;1 613 000;1 640 000;1 785 000;1 805 000;1 770 000;1 776 000;1 701 000;131 734 000;81 708 000;181 670 000;111 651 000;73 141 000;73 518 000;73 829 000;74 426 000;74 744 000;76 264 000;103 311 000;103 406 000;103 424 000;105 634 000;105 896 000;105 563 000;27 535 000;27 737 000;27 933 000;28 135 000;28 330 000;28 533 000;28 735 000;28 930 000;0;0;0;0
173;ПЕТРО-АЭРО-БАНК, ОАО КБ;3227;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ПЕТРО-АЭРО-БАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;09.03.1995;24,0;16.01.2017;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Частная собственность;30 700 000;Ликвидировано вследствие банкротства от 16.01.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 23.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;СРЦ, ЗАО;3308;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ РАСЧЕТНЫЙ ЦЕНТР"" - ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";630099, Новосибирская обл, г. Новосибирск, ул. Ядринцевская, д. 73;Бекшенев Фарид Шигапович;11.02.1997;22,0;30.06.2016;Недействующая;045004303;Новосибирская область;Непубличные акционерные общества;Частная собственность;700 000;Ликвидировано от 30.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 11.09.2014;;;;;;;;;;;35 675 000;20 215 000;836 000;2 288 000;927 000;1 779 000;347 000;2 132 000;5 973 000;3 339 000;12 011 000;1 919 000;5 343 000;3 905 000;5 000;7 000;61 000;8 000;806 000;1 671 000;92 000;15 000;115 000;12 801 000;19 258 000;8 314 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 841 000;5 558 000;5 274 000;5 012 000;4 751 000;4 478 000;4 206 000;4 514 000;4 279 000;3 903 000;2 796 000;2 701 000;0;0;0;0;0;0;0;0;0;0;0;0
175;ПРОМБАНК, ОАО КБ;307;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ""";119049, г. Москва, пер. Спасоналивковский 1-Й, д. 18 корп. 1;Пастушенко Дмитрий Сергеевич;06.06.1990;28,5;28.04.2017;Недействующая;044552600;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;НАШ БАНК, ОАО;1340;"""НАШ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, пер. Сыромятнический 3-Й, д. 3/9 корп. 1;Вершинин Вадим Виссарионович;15.01.1991;28,0;08.08.2017;Недействующая;043002705;Москва;Публичные акционерные общества;Частная собственность;60 001 000;Ликвидировано вследствие банкротства от 08.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 17.02.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 17.05.2011;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
177;МЕТКОМБАНК, АО;901;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕТАЛЛУРГИЧЕСКИЙ КОММЕРЧЕСКИЙ БАНК""";162623, Вологодская обл., г. Череповец, ул. Краснодонцев, д. 57 А;Лаппи Игорь Феликсович;22.11.1990;28,0;27.03.2017;Недействующая;041946747;Вологодская область;Непубличные акционерные общества;Иная смешанная российская собственность;1 021 012 544;Прекратило деятельность при присоединении от 27.03.2017, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.07.2016;;;;;;;;;;;34 037 997 000;32 229 862 000;2 903 189 000;11 166 134 000;660 525 000;819 733 000;1 816 517 000;3 290 445 000;2 276 788 000;3 835 194 000;4 348 733 000;1 707 280 000;2 184 216 000;577 146 000;1 001 547 000;1 666 157 000;4 203 361 000;5 434 351 000;2 444 284 000;4 539 098 000;3 377 320 000;1 669 986 000;6 245 557 000;3 635 808 000;1 125 660 000;3 574 357 000;1 431 342 000;1 920 700 000;3 473 126 000;3 586 046 000;3 741 552 000;4 017 983 000;3 243 398 000;3 756 608 000;3 891 587 000;3 179 092 000;2 627 012 000;2 570 951 000;19 454 215 000;21 952 315 000;22 678 291 000;25 171 169 000;23 648 364 000;21 642 272 000;22 351 800 000;23 370 028 000;25 884 192 000;24 031 493 000;26 343 738 000;24 459 385 000;7 453 072 000;7 316 550 000;6 849 388 000;6 941 233 000;7 088 895 000;6 802 887 000;6 529 216 000;6 395 393 000;6 858 211 000;7 259 823 000;7 307 569 000;7 124 754 000;11 458 405 000;11 879 345 000;12 454 735 000;13 014 241 000;13 704 439 000;14 480 440 000;15 249 389 000;15 547 931 000;15 993 937 000;16 285 570 000;16 664 126 000;16 788 826 000;144 264 000;2 345 086 000;3 095 809 000;4 932 020 000;2 562 574 000;29 704 000;76 713 000;1 049 444 000;2 635 061 000;49 950 000;1 885 992 000;49 853 000;102 597 000;112 654 000;114 424 000;116 104 000;121 399 000;125 218 000;122 495 000;124 658 000;124 408 000;125 615 000;127 758 000;124 649 000;174 682 000;352 023 000;462 075 000;271 297 000;87 195 000;295 332 000;0;0;0;0;0;0
178;ИПОЗЕМБАНК, ООО;3026;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ ИПОТЕЧНО-ЗЕМЕЛЬНЫЙ БАНК""";443087, Самарская обл, г. Самара, проспект Кирова, д. 206;Нерусин Павел Иванович;04.08.1994;24,5;15.08.2017;Недействующая;043602830;Самарская область;Общества с ограниченной ответственностью;Частная собственность;128 500 000;Ликвидировано вследствие банкротства от 15.08.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 24.11.2015;;;;;;;;;;;650 452 000;655 938 000;87 607 000;87 984 000;141 433 000;67 936 000;238 896 000;34 889 000;108 536 000;116 522 000;231 738 000;174 625 000;131 154 000;127 450 000;548 000;635 000;512 000;417 000;330 000;690 000;548 000;556 000;312 000;380 000;419 000;554 000;2 250 000;12 299 000;19 215 000;2 250 000;1 171 000;827 000;0;4 096 000;2 925 000;32 084 000;0;32 094 000;313 037 000;347 113 000;338 541 000;348 647 000;360 038 000;392 365 000;416 166 000;398 703 000;370 319 000;364 082 000;414 095 000;405 871 000;7 856 000;4 332 000;4 217 000;6 306 000;6 246 000;6 296 000;6 316 000;7 896 000;8 171 000;8 126 000;8 163 000;8 158 000;303 867 000;341 467 000;333 010 000;341 027 000;352 478 000;384 755 000;408 536 000;389 493 000;360 834 000;354 642 000;404 618 000;395 538 000;0;0;0;0;0;0;0;0;0;0;0;0;6 510 000;6 545 000;6 467 000;6 401 000;6 397 000;7 267 000;7 889 000;7 441 000;7 548 000;8 028 000;8 351 000;8 933 000;2 250 000;12 299 000;19 215 000;2 250 000;1 171 000;827 000;0;4 096 000;2 925 000;32 084 000;0;32 094 000
179;АУЭРБАНК, ООО КБ;3105;"КОММЕРЧЕСКИЙ БАНК ""АУЭРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, пер. Трехсвятительский Б, д. 2/1 корп. 1;Слинков Владимир Владимирович;04.10.1994;24,5;29.02.2016;Недействующая;044585252;Москва;Общества с ограниченной ответственностью;Частная собственность;257 000 000;Ликвидировано по решению суда от 29.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 26.09.2014;;;;;;;;;;;534 480 000;538 818 000;82 801 000;170 500 000;108 099 000;52 529 000;35 139 000;85 994 000;77 480 000;97 128 000;40 622 000;39 195 000;67 064 000;42 311 000;3 330 000;924 000;870 000;3 082 000;1 240 000;4 235 000;3 779 000;1 255 000;3 321 000;1 056 000;861 000;966 000;0;0;0;0;0;0;0;0;0;0;0;0;464 181 000;441 292 000;496 948 000;460 848 000;446 430 000;460 682 000;418 621 000;439 005 000;447 385 000;440 608 000;456 929 000;485 789 000;421 300 000;406 100 000;462 200 000;426 200 000;411 300 000;425 700 000;384 000 000;405 500 000;414 000 000;407 800 000;425 100 000;459 800 000;42 881 000;35 192 000;34 748 000;34 648 000;35 130 000;34 982 000;34 621 000;33 505 000;33 385 000;32 808 000;31 829 000;25 989 000;0;0;0;0;0;0;0;0;0;0;0;0;227 000;219 000;212 000;205 000;200 000;195 000;190 000;185 000;180 000;174 000;169 000;164 000;0;0;0;0;0;0;0;0;0;0;0;0
180;БИНБАНК, ПАО;323;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК""";115172, г. Москва, набережная Котельническая, д. 33 стр. 1 офис ЭТАЖИ 3-6(Бизнес-центр «Panorama Plaza»);Шевченко Сергей Юрьевич;25.06.1990;28,5;01.01.2019;Недействующая;044525117;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;56 900 000 000;Прекратило деятельность при присоединении от 01.01.2019, Сообщения о принятии решения о реорганизации от 19.01.2017;;;;;;;;;;;377 267 942 000;357 663 548 000;6 298 605 000;7 478 001 000;7 323 508 000;7 132 523 000;11 137 604 000;7 815 214 000;10 217 394 000;7 952 631 000;12 189 983 000;14 153 922 000;15 883 684 000;9 799 976 000;8 707 295 000;13 064 762 000;9 361 878 000;13 681 219 000;10 266 917 000;12 750 586 000;10 078 323 000;6 717 943 000;10 378 535 000;11 053 125 000;9 903 311 000;8 474 080 000;49 841 844 000;53 087 011 000;50 302 452 000;48 757 325 000;49 722 593 000;45 606 618 000;43 229 537 000;43 773 558 000;46 689 230 000;47 151 955 000;46 333 258 000;48 669 337 000;230 190 489 000;236 260 049 000;235 506 351 000;240 050 257 000;234 559 569 000;234 498 770 000;238 759 465 000;239 282 860 000;226 126 761 000;219 785 195 000;229 362 498 000;215 752 318 000;134 850 774 000;140 686 102 000;140 602 500 000;145 278 312 000;145 530 354 000;144 929 498 000;144 308 966 000;135 620 348 000;125 775 505 000;118 714 434 000;111 221 153 000;112 381 243 000;55 235 488 000;54 914 425 000;55 447 103 000;56 081 609 000;56 496 957 000;57 129 579 000;57 939 165 000;58 283 945 000;58 819 468 000;58 880 314 000;58 878 469 000;58 125 478 000;28 538 325 000;30 171 114 000;28 395 933 000;26 825 714 000;21 369 774 000;21 297 420 000;25 111 302 000;33 690 419 000;28 012 352 000;28 491 541 000;47 458 020 000;33 096 990 000;13 040 428 000;13 058 982 000;13 002 020 000;13 033 732 000;13 040 193 000;12 989 147 000;12 933 628 000;12 860 106 000;12 758 712 000;12 780 842 000;12 638 079 000;12 587 216 000;6 129 494 000;6 021 460 000;2 916 684 000;1 278 393 000;1 710 960 000;1 400 207 000;1 278 979 000;3 969 557 000;4 874 831 000;6 384 839 000;5 667 277 000;7 912 126 000
