Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
172;СБЕРИНВЕСТБАНК, ЗАО;1743;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРЕГАТЕЛЬНЫЙ И ИНВЕСТИЦИОННЫЙ БАНК""";620146, Свердловская обл., г. Екатеринбург, ул. Шаумяна, д. 73;Сергеев Андрей Николаевич;30.03.1992;27,0;06.08.2018;Недействующая;046577957;Свердловская область;Непубличные акционерные общества;Частная собственность;183 000 000;Ликвидировано от 06.08.2018, Решение о признании должника банкротом и открытии конкурсного производства от 05.05.2014;2 545 430 000;;;;;;;;;;;;118 812 000;;;;;;;;;;;;211 588 000;;;;;;;;;;;;87 115 000;;;;;;;;;;;;1 756 349 000;;;;;;;;;;;;1 102 428 000;;;;;;;;;;;;527 789 000;;;;;;;;;;;;4 326 000;;;;;;;;;;;;101 324 000;;;;;;;;;;;;0;;;;;;;;;;;
173;ПЕТРО-АЭРО-БАНК, ОАО КБ;3227;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ПЕТРО-АЭРО-БАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;09.03.1995;24,0;16.01.2017;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Частная собственность;30 700 000;Ликвидировано вследствие банкротства от 16.01.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 23.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;СРЦ, ЗАО;3308;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ РАСЧЕТНЫЙ ЦЕНТР"" - ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";630099, Новосибирская обл, г. Новосибирск, ул. Ядринцевская, д. 73;Бекшенев Фарид Шигапович;11.02.1997;22,0;30.06.2016;Недействующая;045004303;Новосибирская область;Непубличные акционерные общества;Частная собственность;700 000;Ликвидировано от 30.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 11.09.2014;54 172 000;54 447 000;70 789 000;56 180 000;56 270 000;63 705 000;69 340 000;;;;;;12 223 000;17 554 000;18 972 000;18 487 000;19 581 000;26 774 000;21 280 000;;;;;;17 187 000;6 141 000;27 348 000;13 407 000;7 406 000;12 233 000;21 934 000;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;7 807 000;7 535 000;9 276 000;8 975 000;9 106 000;8 791 000;8 475 000;;;;;;0;0;0;0;0;0;0;;;;;
175;ПРОМБАНК, ОАО КБ;307;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ""";119049, г. Москва, пер. Спасоналивковский 1-Й, д. 18 корп. 1;Пастушенко Дмитрий Сергеевич;06.06.1990;28,5;28.04.2017;Недействующая;044552600;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;НАШ БАНК, ОАО;1340;"""НАШ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, пер. Сыромятнический 3-Й, д. 3/9 корп. 1;Вершинин Вадим Виссарионович;15.01.1991;28,0;08.08.2017;Недействующая;043002705;Москва;Публичные акционерные общества;Частная собственность;60 001 000;Ликвидировано вследствие банкротства от 08.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 17.02.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 17.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;МЕТКОМБАНК, АО;901;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕТАЛЛУРГИЧЕСКИЙ КОММЕРЧЕСКИЙ БАНК""";162623, Вологодская обл., г. Череповец, ул. Краснодонцев, д. 57 А;Лаппи Игорь Феликсович;22.11.1990;28,0;27.03.2017;Недействующая;041946747;Вологодская область;Непубличные акционерные общества;Иная смешанная российская собственность;1 021 012 544;Прекратило деятельность при присоединении от 27.03.2017, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.07.2016;38 734 645 000;40 600 204 000;38 464 859 000;42 127 986 000;40 597 865 000;39 969 267 000;39 559 228 000;45 555 849 000;40 522 336 000;54 467 470 000;43 764 927 000;37 975 187 000;301 705 000;599 018 000;490 794 000;3 999 272 000;4 543 519 000;2 541 094 000;1 873 576 000;1 106 908 000;991 640 000;14 666 709 000;6 939 903 000;1 745 399 000;3 464 832 000;4 385 540 000;2 316 966 000;2 113 032 000;1 221 370 000;494 444 000;203 772 000;6 945 301 000;1 944 596 000;1 870 668 000;828 169 000;675 726 000;9 946 066 000;9 597 078 000;9 878 652 000;9 430 083 000;8 919 732 000;8 680 973 000;8 952 305 000;9 200 200 000;9 070 217 000;8 778 988 000;7 663 619 000;7 622 706 000;23 776 721 000;23 973 832 000;24 287 319 000;24 327 895 000;24 201 192 000;23 656 106 000;23 679 970 000;23 449 923 000;23 859 243 000;24 168 226 000;24 189 421 000;23 897 009 000;5 801 615 000;5 910 014 000;5 980 647 000;5 901 471 000;5 620 212 000;5 073 349 000;4 882 057 000;4 440 311 000;4 492 592 000;4 567 901 000;4 648 706 000;4 575 648 000;17 620 549 000;17 747 538 000;17 972 119 000;18 119 088 000;18 300 420 000;18 183 916 000;18 421 416 000;18 654 926 000;18 977 788 000;19 231 353 000;19 344 006 000;19 138 954 000;3 425 000;3 390 000;3 391 000;3 300 000;3 195 000;3 394 000;3 509 000;3 742 000;4 122 000;4 686 000;5 345 000;6 548 000;115 212 000;112 203 000;109 923 000;109 000 000;98 219 000;95 659 000;93 877 000;93 728 000;95 804 000;90 006 000;89 963 000;88 411 000;0;0;0;0;0;0;284 044 000;384 083 000;247 065 000;98 035 000;0;0
178;ИПОЗЕМБАНК, ООО;3026;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ ИПОТЕЧНО-ЗЕМЕЛЬНЫЙ БАНК""";443087, Самарская обл, г. Самара, проспект Кирова, д. 206;Нерусин Павел Иванович;04.08.1994;24,5;15.08.2017;Недействующая;043602830;Самарская область;Общества с ограниченной ответственностью;Частная собственность;128 500 000;Ликвидировано вследствие банкротства от 15.08.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 24.11.2015;870 263 000;907 897 000;799 145 000;818 569 000;848 761 000;824 706 000;875 820 000;1 022 401 000;905 375 000;915 530 000;890 185 000;966 620 000;190 949 000;268 341 000;141 841 000;137 840 000;134 039 000;130 455 000;142 762 000;267 665 000;143 596 000;151 059 000;119 809 000;166 249 000;521 000;781 000;495 000;35 000;58 000;90 000;82 000;159 000;130 000;478 000;311 000;69 000;0;0;0;0;0;0;0;0;0;0;0;0;506 810 000;521 262 000;516 728 000;511 256 000;545 246 000;556 464 000;618 361 000;656 817 000;642 544 000;668 657 000;685 283 000;708 334 000;16 611 000;15 494 000;15 849 000;16 707 000;16 707 000;17 223 000;17 439 000;21 415 000;25 122 000;23 188 000;13 104 000;18 370 000;488 889 000;504 462 000;499 577 000;493 251 000;527 245 000;537 951 000;599 632 000;634 116 000;616 140 000;644 187 000;670 897 000;688 686 000;0;0;0;0;0;0;0;0;0;0;0;0;7 187 000;7 032 000;6 864 000;6 495 000;7 797 000;11 123 000;10 824 000;10 956 000;10 396 000;10 161 000;10 120 000;9 823 000;0;0;0;0;0;0;0;0;0;0;0;0
179;АУЭРБАНК, ООО КБ;3105;"КОММЕРЧЕСКИЙ БАНК ""АУЭРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, пер. Трехсвятительский Б, д. 2/1 корп. 1;Слинков Владимир Владимирович;04.10.1994;24,5;29.02.2016;Недействующая;044585252;Москва;Общества с ограниченной ответственностью;Частная собственность;257 000 000;Ликвидировано по решению суда от 29.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 26.09.2014;723 156 000;1 170 963 000;827 293 000;686 190 000;716 784 000;;;;;;;;134 069 000;686 141 000;351 350 000;148 284 000;179 987 000;;;;;;;;15 020 000;1 447 000;1 703 000;5 955 000;11 175 000;;;;;;;;0;0;0;0;0;;;;;;;;562 537 000;468 837 000;460 239 000;520 040 000;514 540 000;;;;;;;;538 600 000;445 000 000;440 600 000;500 500 000;495 100 000;;;;;;;;23 937 000;23 837 000;19 639 000;19 540 000;19 440 000;;;;;;;;0;0;0;0;0;;;;;;;;377 000;361 000;346 000;331 000;316 000;;;;;;;;0;0;0;0;0;;;;;;;
180;БИНБАНК, ПАО;323;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК""";115172, г. Москва, набережная Котельническая, д. 33 стр. 1 офис ЭТАЖИ 3-6(Бизнес-центр «Panorama Plaza»);Шевченко Сергей Юрьевич;25.06.1990;28,5;01.01.2019;Недействующая;044525117;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;56 900 000 000;Прекратило деятельность при присоединении от 01.01.2019, Сообщения о принятии решения о реорганизации от 19.01.2017;346 312 106 000;332 188 624 000;350 097 863 000;354 750 082 000;358 406 649 000;353 207 630 000;369 061 753 000;362 079 951 000;386 207 122 000;384 495 206 000;401 965 816 000;418 578 883 000;15 421 764 000;12 860 747 000;10 778 816 000;11 771 436 000;13 543 176 000;14 215 223 000;14 492 107 000;13 320 843 000;23 390 785 000;29 293 711 000;33 953 117 000;33 095 777 000;2 999 415 000;1 992 511 000;2 173 417 000;3 123 761 000;6 670 122 000;5 467 219 000;7 610 015 000;1 687 603 000;3 671 029 000;1 649 224 000;2 988 581 000;2 837 964 000;59 573 417 000;58 454 777 000;61 267 814 000;61 503 254 000;58 866 401 000;57 035 100 000;57 298 540 000;58 999 060 000;57 694 946 000;59 947 407 000;61 632 394 000;67 727 374 000;188 125 170 000;178 311 380 000;195 226 740 000;196 998 539 000;196 779 015 000;194 726 567 000;207 569 635 000;202 126 227 000;210 071 174 000;198 996 781 000;193 792 507 000;206 998 887 000;102 543 457 000;100 928 206 000;109 510 012 000;103 041 461 000;105 003 531 000;108 989 214 000;109 434 844 000;114 629 841 000;116 979 287 000;119 997 825 000;117 336 081 000;120 440 665 000;52 208 946 000;52 632 278 000;53 275 834 000;53 746 840 000;53 217 888 000;53 519 264 000;54 053 659 000;53 739 414 000;53 081 240 000;52 836 398 000;52 010 046 000;51 216 472 000;21 357 140 000;11 503 381 000;19 435 568 000;28 668 012 000;26 979 332 000;18 225 818 000;32 047 676 000;18 676 918 000;24 105 685 000;12 125 932 000;9 705 075 000;16 575 874 000;11 547 391 000;11 354 289 000;11 276 925 000;11 212 972 000;11 168 472 000;11 265 312 000;11 254 726 000;11 170 203 000;11 147 348 000;11 093 759 000;11 059 768 000;11 230 214 000;2 742 237 000;2 069 528 000;1 951 875 000;2 142 262 000;2 851 745 000;2 726 599 000;2 693 684 000;3 152 086 000;1 690 998 000;1 968 743 000;385 815 000;932 518 000
181;ЮТИКПЭЙ (ООО), НКО;3521;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ЮТИКПЭЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119313, г. Москва, проспект Ленинский, д. 89/2;Привалов Юрий Николаевич;25.06.2013;5,5;10.03.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;100 000 000;Ликвидировано по решению суда от 10.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014;;;;;107 672 000;106 449 000;105 650 000;104 143 000;;;;;;;;;5 620 000;3 862 000;3 061 000;2 244 000;;;;;;;;;100 518 000;10 453 000;10 453 000;10 453 000;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;
182;ТЕТРАПОЛИС, АО КБ;1586;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММЕРЧЕСКИЙ БАНК ""ТЕТРАПОЛИС""";197046, г. Санкт-Петербург, пер. Крестьянский, 5, литера А. пом. 18Н,14Н;Шубин Герман Александрович;03.10.1991;27,5;17.04.2018;Недействующая;044030841;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;28 302 000;Ликвидировано по решению суда от 17.04.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.09.2016;980 297 000;1 129 806 000;932 213 000;953 705 000;967 931 000;909 100 000;922 904 000;1 061 731 000;1 037 672 000;1 008 318 000;916 757 000;931 796 000;53 150 000;54 654 000;93 898 000;74 736 000;37 001 000;31 022 000;57 472 000;121 802 000;163 795 000;119 021 000;48 523 000;130 711 000;63 928 000;256 318 000;55 573 000;73 660 000;59 062 000;25 402 000;16 584 000;85 955 000;42 281 000;29 881 000;39 148 000;22 460 000;0;0;0;0;0;0;0;0;0;0;0;0;789 511 000;730 038 000;710 187 000;732 958 000;807 268 000;778 407 000;772 030 000;750 553 000;763 272 000;780 909 000;740 670 000;716 222 000;342 987 000;318 243 000;347 766 000;352 060 000;374 476 000;368 814 000;359 543 000;355 669 000;349 337 000;366 001 000;333 295 000;263 405 000;363 303 000;280 263 000;280 895 000;300 438 000;353 061 000;335 851 000;324 046 000;307 292 000;317 114 000;318 516 000;301 508 000;307 345 000;70 000 000;120 000 000;70 000 000;60 000 000;60 000 000;55 000 000;70 000 000;70 000 000;80 000 000;80 000 000;90 000 000;130 000 000;11 397 000;11 448 000;11 400 000;11 812 000;11 757 000;11 688 000;11 634 000;11 582 000;11 528 000;11 473 000;11 423 000;11 372 000;0;0;0;0;0;0;0;0;0;0;0;0
183;ИНВЕСТКАПИТАЛБАНК, АО;2377;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ИНВЕСТИЦИОННЫЙ КАПИТАЛ""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100 корп. 1 офис;Михеев Григорий Владиславович;10.06.1993;25,5;26.10.2015;Недействующая;048073891;Башкортостан (Республика);Непубличные акционерные общества;Частная собственность;350 616 050;Прекратило деятельность при присоединении от 26.10.2015;16 900 552 000;16 658 040 000;16 666 760 000;16 687 640 000;16 782 429 000;16 440 483 000;16 554 234 000;17 440 833 000;17 258 933 000;17 432 096 000;16 966 382 000;16 810 411 000;451 994 000;622 697 000;359 858 000;477 220 000;596 588 000;611 099 000;563 574 000;613 785 000;529 255 000;386 654 000;608 141 000;352 672 000;457 309 000;323 418 000;233 766 000;229 845 000;257 675 000;288 569 000;347 990 000;197 201 000;276 467 000;146 063 000;248 346 000;239 267 000;2 152 228 000;2 068 082 000;1 609 405 000;1 633 554 000;1 702 697 000;1 780 755 000;1 678 059 000;1 741 505 000;1 820 918 000;1 827 965 000;2 027 533 000;2 280 105 000;12 305 692 000;12 122 438 000;11 682 521 000;12 914 053 000;12 664 608 000;12 333 418 000;12 564 605 000;13 477 384 000;13 206 141 000;13 397 348 000;12 488 580 000;12 298 683 000;4 820 434 000;4 768 653 000;4 459 624 000;4 454 446 000;4 197 727 000;4 365 995 000;4 273 532 000;5 235 373 000;4 864 579 000;4 918 055 000;4 582 721 000;4 536 896 000;6 836 950 000;7 023 669 000;6 896 449 000;7 142 476 000;7 354 564 000;7 587 400 000;7 844 901 000;7 968 922 000;8 066 446 000;8 200 193 000;7 525 268 000;7 366 350 000;392 288 000;78 483 000;79 215 000;1 075 632 000;873 324 000;147 417 000;218 145 000;49 454 000;54 161 000;60 875 000;167 746 000;185 150 000;424 052 000;417 942 000;415 239 000;417 235 000;413 401 000;405 650 000;396 172 000;392 347 000;403 446 000;401 571 000;399 380 000;391 806 000;0;0;0;0;100 725 000;150 986 000;0;0;0;0;0;0
184;ПАРТНЕРБАНК ООО, КБ;1992;"КОММЕРЧЕСКИЙ ""ПАРТНЕРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";412630, Саратовская обл, с. Балтай, ул. В.И.Ленина, д. 15А корп. НЕТ офис НЕТ;Михан Вадим Вадимович;21.07.1992;26,5;22.10.2015;Недействующая;046329718;Саратовская область;Общества с ограниченной ответственностью;Частная собственность;70 255 500;Ликвидировано вследствие банкротства от 22.10.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 16.06.2008, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;ХАЛЬМГ ТЕГ, ОАО АКККЗБ;3230;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ КАЛМЫЦКИЙ КРЕСТЬЯНСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ХАЛЬМГ ТЕГ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";358000, Калмыкия респ, г. Элиста, ул. В.И.Ленина, д. 253;Эдильсултанов Лема Пашаевич;14.03.1995;24,0;30.05.2018;Недействующая;048580750;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;1 333 000;Исключение из ЕГРЮЛ недействующего юридического лица от 30.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.04.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;ВЫМПЕЛ, ОАО КБ;2874;"КОММЕРЧЕСКИЙ БАНК ""ВЫМПЕЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";121069, г. Москва, ул. Никитская М, д. 27 корп. 4;Шипицын Вадим Юрьевич;09.06.1994;24,5;29.02.2016;Недействующая;044545121;Москва;Публичные акционерные общества;Частная собственность;334 060 000;Ликвидировано вследствие банкротства от 29.02.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.11.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;ПКД, АО НКО;3343;"АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПЛАТЕЖНЫЙ КЛИРИНГОВЫЙ ДОМ""";127055, г. Москва, ул. Образцова, д. 4;Саландаева Наталия Леонтиевна;12.01.2000;19,0;21.03.2019;Недействующая;044525554;Москва;Непубличные акционерные общества;Частная собственность;6 000 000;Ликвидировано от 21.03.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 14.11.2017;82 324 000;109 824 000;121 501 000;89 174 000;71 743 000;104 145 000;91 152 000;134 371 000;123 292 000;128 449 000;73 718 000;89 125 000;26 534 000;42 828 000;5 319 000;12 692 000;10 501 000;31 279 000;4 529 000;69 961 000;65 093 000;71 836 000;14 892 000;37 485 000;1 791 000;1 079 000;28 173 000;836 000;585 000;8 250 000;10 481 000;2 584 000;1 104 000;2 025 000;4 847 000;2 192 000;0;0;0;0;0;0;0;0;0;0;0;0;46 900 000;62 300 000;70 800 000;65 350 000;46 700 000;51 600 000;56 100 000;51 250 000;51 250 000;52 000 000;45 000 000;45 000 000;46 900 000;62 300 000;70 800 000;65 350 000;41 700 000;51 600 000;56 100 000;46 250 000;46 250 000;52 000 000;45 000 000;45 000 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 000 000;0;0;5 000 000;5 000 000;0;0;0;237 000;221 000;207 000;201 000;197 000;191 000;188 000;182 000;274 000;268 000;262 000;251 000;0;0;0;0;0;0;0;0;0;0;0;0
