Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
164;ФИНАНСОВЫЕ УСЛУГИ (ООО), НКО;3496;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВЫЕ УСЛУГИ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";107113, г. Москва, ул. Рыбинская 3-Я, д. 28;Селезнев Михаил Игоревич;11.06.2009;9,5;23.05.2017;Недействующая;044552354;Москва;Общества с ограниченной ответственностью;Частная собственность;20 000 000;Ликвидировано вследствие банкротства от 23.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 27.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;ФЕМИЛИ, ООО КБ;346;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ФЕМИЛИ""";127006, г. Москва, ул. Дмитровка М, д. 14 корп. 4;Баушева Надежда Сергеевна;23.07.1990;28,5;28.04.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 15.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 04.06.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;ЭКСПО ФИНАНС АО, БАНК;2594;"БАНК ""ЭКСПО ФИНАНС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";125009, г. Москва, ул. Никитская Б., д. 17 корп. 1;Федоткин Алексей Валентинович;01.03.1994;25,0;01.08.2016;Недействующая;044525217;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;2 751 177 300;Прекратило деятельность при присоединении от 01.08.2016;23 034 620 000;14 535 795 000;15 581 436 000;15 612 593 000;16 744 956 000;0;;;;;;;686 937 000;538 547 000;514 702 000;681 385 000;445 887 000;0;;;;;;;3 582 176 000;1 928 026 000;2 159 727 000;1 508 663 000;11 467 847 000;0;;;;;;;995 000;0;127 680 000;384 567 000;1 085 603 000;0;;;;;;;15 417 178 000;10 189 577 000;12 005 585 000;12 187 198 000;3 051 662 000;0;;;;;;;14 218 000;39 894 000;38 837 000;39 123 000;38 391 000;0;;;;;;;9 448 000;8 523 000;5 418 000;2 945 000;1 604 000;0;;;;;;;15 393 512 000;10 141 160 000;11 961 330 000;12 145 130 000;3 011 667 000;0;;;;;;;338 152 000;336 739 000;335 376 000;333 964 000;332 410 000;0;;;;;;;0;0;0;0;0;0;;;;;;
167;РЕКОРБАНК (ООО);1134;"""РЕГИОНАЛЬНЫЙ КОРПОРАТИВНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123154, г. Москва, проспект Маршала Жукова, д. 51;Свечников Михаил Иванович;07.12.1990;28,0;15.01.2015;Недействующая;042406798;Москва;Общества с ограниченной ответственностью;Частная собственность;79 400 000;Прекратило деятельность при присоединении от 15.01.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;НБК-БАНК, АО;3283;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НБК-БАНК""";119017, г. Москва, ул. Ордынка М., д. 20 стр. 1;Гридин Виталий Юрьевич;05.02.1996;23,0;15.05.2018;Недействующая;044525637;Москва;Непубличные акционерные общества;Собственность иностранных юридических лиц;1 088 820 000;Прекратило деятельность при присоединении от 15.05.2018;6 065 594 000;5 592 117 000;5 662 120 000;6 022 940 000;5 684 005 000;6 116 835 000;6 283 278 000;6 039 317 000;5 820 998 000;7 240 826 000;7 580 604 000;8 177 436 000;229 676 000;236 446 000;280 036 000;204 146 000;222 239 000;430 225 000;233 301 000;490 356 000;309 076 000;239 491 000;677 014 000;239 233 000;215 882 000;154 929 000;155 525 000;136 844 000;145 000 000;193 082 000;750 582 000;253 813 000;127 457 000;1 457 449 000;1 354 578 000;1 350 801 000;349 479 000;355 418 000;347 483 000;349 650 000;355 039 000;356 893 000;357 636 000;359 900 000;349 803 000;351 722 000;357 128 000;360 541 000;3 919 899 000;3 873 375 000;3 914 983 000;4 331 650 000;3 855 298 000;4 203 674 000;4 023 630 000;3 585 018 000;3 715 610 000;3 872 754 000;4 078 271 000;5 156 382 000;3 381 276 000;3 361 608 000;3 416 851 000;3 398 960 000;3 400 998 000;3 311 027 000;3 250 679 000;3 006 384 000;2 965 878 000;3 029 500 000;3 083 323 000;3 106 533 000;203 685 000;184 699 000;176 505 000;180 406 000;175 700 000;203 640 000;197 836 000;193 082 000;191 900 000;196 259 000;184 948 000;183 129 000;0;1 140 000;1 141 000;470 000 000;14 614 000;437 021 000;344 247 000;204 293 000;405 263 000;585 884 000;755 000 000;1 817 831 000;564 825 000;519 117 000;518 262 000;517 379 000;516 490 000;515 522 000;514 665 000;513 790 000;513 574 000;512 700 000;437 310 000;436 463 000;0;0;0;0;0;0;0;0;0;0;0;0
169;БАШПРОМБАНК, ПАО;1006;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАШКИРСКИЙ ПРОМЫШЛЕННЫЙ БАНК;450015, Башкортостан респ., г. Уфа, ул. Революционная, д. 43;Гайнетдинова Эльвира Наилевна;11.10.1991;27,5;02.05.2017;Недействующая;048073747;Башкортостан (Республика);Публичные акционерные общества;Частная собственность;150 000 000;Прекратило деятельность при присоединении от 02.05.2017;536 820 000;538 710 000;543 361 000;543 807 000;543 599 000;551 674 000;550 030 000;551 801 000;556 337 000;557 063 000;562 793 000;561 350 000;7 704 000;14 735 000;9 869 000;9 532 000;11 566 000;13 444 000;9 077 000;8 905 000;6 666 000;5 174 000;49 441 000;6 312 000;3 243 000;1 938 000;4 286 000;2 732 000;2 573 000;7 457 000;4 061 000;5 090 000;1 764 000;2 927 000;1 333 000;5 800 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;585 000;511 881 000;510 287 000;516 491 000;517 465 000;515 614 000;516 492 000;522 199 000;523 884 000;531 808 000;530 380 000;495 611 000;531 577 000;0;0;0;0;0;0;0;0;0;0;0;0;314 247 000;306 996 000;302 078 000;293 222 000;286 538 000;284 491 000;277 395 000;271 206 000;265 261 000;257 977 000;252 249 000;245 813 000;186 263 000;192 038 000;203 971 000;214 041 000;219 041 000;222 041 000;235 041 000;243 041 000;257 041 000;263 041 000;234 041 000;277 041 000;901 000;896 000;928 000;1 120 000;1 103 000;1 109 000;1 108 000;917 000;948 000;944 000;852 000;863 000;0;0;0;0;0;0;0;0;0;0;0;0
170;ТНГИБАНК, ОАО;2560;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНГИБАНК""";634021, Томская обл, г. Томск, проспект Фрунзе, д. 112;Васильев Константин Александрович;01.11.1993;25,0;10.01.2014;Недействующая;046902762;Томская область;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;15 415 450;Ликвидировано по решению суда от 10.01.2014, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.02.2010, Решение о признании должника банкротом и открытии конкурсного производства от 01.04.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;МАК-БАНК (ООО), КБ;1088;"МИРНИНСКИЙ КОММЕРЧЕСКИЙ БАНК ""МАК-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, ул. Якиманка Б., д. 23;Байбородина Марина Николаевна;05.12.1990;28,0;22.06.2015;Недействующая;044552514;Москва;Общества с ограниченной ответственностью;Частная собственность;260 391 309;Прекратило деятельность при присоединении от 22.06.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;СБЕРИНВЕСТБАНК, ЗАО;1743;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРЕГАТЕЛЬНЫЙ И ИНВЕСТИЦИОННЫЙ БАНК""";620146, Свердловская обл., г. Екатеринбург, ул. Шаумяна, д. 73;Сергеев Андрей Николаевич;30.03.1992;27,0;06.08.2018;Недействующая;046577957;Свердловская область;Непубличные акционерные общества;Частная собственность;183 000 000;Ликвидировано от 06.08.2018, Решение о признании должника банкротом и открытии конкурсного производства от 05.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;ПЕТРО-АЭРО-БАНК, ОАО КБ;3227;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ПЕТРО-АЭРО-БАНК""";199004, г. Санкт-Петербург, линия 2-Я В.О, д. 37;Шубин Герман Александрович;09.03.1995;24,0;16.01.2017;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Частная собственность;30 700 000;Ликвидировано вследствие банкротства от 16.01.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 23.04.2009, Решение о признании должника банкротом и открытии конкурсного производства от 24.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;СРЦ, ЗАО;3308;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ РАСЧЕТНЫЙ ЦЕНТР"" - ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";630099, Новосибирская обл, г. Новосибирск, ул. Ядринцевская, д. 73;Бекшенев Фарид Шигапович;11.02.1997;22,0;30.06.2016;Недействующая;045004303;Новосибирская область;Непубличные акционерные общества;Частная собственность;700 000;Ликвидировано от 30.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 11.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;ПРОМБАНК, ОАО КБ;307;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ПРОМЫШЛЕННОСТИ""";119049, г. Москва, пер. Спасоналивковский 1-Й, д. 18 корп. 1;Пастушенко Дмитрий Сергеевич;06.06.1990;28,5;28.04.2017;Недействующая;044552600;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 000 000;Ликвидировано вследствие банкротства от 28.04.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 21.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;НАШ БАНК, ОАО;1340;"""НАШ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105120, г. Москва, пер. Сыромятнический 3-Й, д. 3/9 корп. 1;Вершинин Вадим Виссарионович;15.01.1991;28,0;08.08.2017;Недействующая;043002705;Москва;Публичные акционерные общества;Частная собственность;60 001 000;Ликвидировано вследствие банкротства от 08.08.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 17.02.2011, Решение о признании банка банкротом (о принудительной ликвидации) от 17.05.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;МЕТКОМБАНК, АО;901;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕТАЛЛУРГИЧЕСКИЙ КОММЕРЧЕСКИЙ БАНК""";162623, Вологодская обл., г. Череповец, ул. Краснодонцев, д. 57 А;Лаппи Игорь Феликсович;22.11.1990;28,0;27.03.2017;Недействующая;041946747;Вологодская область;Непубличные акционерные общества;Иная смешанная российская собственность;1 021 012 544;Прекратило деятельность при присоединении от 27.03.2017, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 11.07.2016;36 464 373 000;35 179 940 000;34 266 178 000;37 776 865 000;36 859 468 000;36 583 694 000;35 932 064 000;37 512 820 000;29 896 640 000;29 348 354 000;20 343 350 000;20 104 523 000;3 833 568 000;844 102 000;560 815 000;222 699 000;198 655 000;1 240 498 000;272 345 000;255 701 000;1 326 623 000;438 515 000;199 972 000;445 927 000;431 387 000;194 453 000;511 313 000;2 525 106 000;2 192 222 000;870 773 000;1 303 627 000;2 475 411 000;1 462 961 000;1 565 044 000;1 884 053 000;423 753 000;4 100 101 000;4 552 892 000;4 953 977 000;5 213 162 000;5 150 110 000;4 662 450 000;4 654 969 000;4 314 870 000;0;0;0;0;23 227 075 000;24 614 828 000;24 399 116 000;24 590 214 000;24 242 368 000;24 836 693 000;25 366 286 000;25 430 781 000;25 858 978 000;26 302 811 000;17 446 050 000;18 317 778 000;2 672 860 000;2 949 769 000;3 118 816 000;3 126 661 000;2 714 674 000;2 885 555 000;3 081 252 000;2 973 306 000;3 038 213 000;2 998 647 000;2 896 782 000;2 506 816 000;20 403 925 000;20 573 639 000;20 958 673 000;21 136 230 000;21 322 092 000;21 734 316 000;22 060 305 000;22 232 619 000;22 610 931 000;23 107 626 000;14 262 275 000;15 036 826 000;7 134 000;956 423 000;6 112 000;6 278 000;6 104 000;6 370 000;6 166 000;6 000 000;5 976 000;6 170 000;5 762 000;505 715 000;100 315 000;98 417 000;101 555 000;101 341 000;112 468 000;109 715 000;113 540 000;110 966 000;108 137 000;105 379 000;95 277 000;88 384 000;0;0;0;0;0;0;0;0;0;0;0;0
178;ИПОЗЕМБАНК, ООО;3026;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ ИПОТЕЧНО-ЗЕМЕЛЬНЫЙ БАНК""";443087, Самарская обл, г. Самара, проспект Кирова, д. 206;Нерусин Павел Иванович;04.08.1994;24,5;15.08.2017;Недействующая;043602830;Самарская область;Общества с ограниченной ответственностью;Частная собственность;128 500 000;Ликвидировано вследствие банкротства от 15.08.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 24.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;АУЭРБАНК, ООО КБ;3105;"КОММЕРЧЕСКИЙ БАНК ""АУЭРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, пер. Трехсвятительский Б, д. 2/1 корп. 1;Слинков Владимир Владимирович;04.10.1994;24,5;29.02.2016;Недействующая;044585252;Москва;Общества с ограниченной ответственностью;Частная собственность;257 000 000;Ликвидировано по решению суда от 29.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 26.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;БИНБАНК, ПАО;323;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК""";115172, г. Москва, набережная Котельническая, д. 33 стр. 1 офис ЭТАЖИ 3-6(Бизнес-центр «Panorama Plaza»);Шевченко Сергей Юрьевич;25.06.1990;28,5;01.01.2019;Недействующая;044525117;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;56 900 000 000;Прекратило деятельность при присоединении от 01.01.2019, Сообщения о принятии решения о реорганизации от 19.01.2017;358 532 008 000;349 576 428 000;343 060 717 000;346 539 426 000;346 964 431 000;345 737 345 000;341 405 728 000;348 203 410 000;351 917 694 000;1 206 501 985 000;1 189 765 248 000;1 182 278 798 000;7 763 462 000;4 396 955 000;8 536 297 000;7 166 783 000;8 254 334 000;9 740 679 000;6 474 824 000;12 069 701 000;8 254 542 000;34 787 052 000;49 117 164 000;61 954 514 000;1 604 926 000;1 471 925 000;1 608 299 000;1 502 769 000;1 657 688 000;2 444 801 000;2 287 650 000;1 395 182 000;1 290 866 000;3 459 959 000;4 431 818 000;3 393 174 000;65 976 642 000;60 765 133 000;59 406 047 000;59 272 464 000;63 505 904 000;68 352 889 000;69 079 268 000;82 679 469 000;87 260 132 000;210 112 519 000;190 576 628 000;186 901 627 000;198 370 701 000;201 350 394 000;188 526 573 000;188 160 897 000;178 284 801 000;175 020 920 000;175 497 468 000;169 564 346 000;178 246 024 000;835 119 603 000;812 399 286 000;811 524 549 000;112 524 921 000;109 695 805 000;105 505 939 000;109 876 749 000;98 698 752 000;97 458 057 000;93 167 928 000;78 014 321 000;84 054 800 000;136 718 134 000;113 464 082 000;111 649 303 000;38 693 098 000;37 746 791 000;36 928 661 000;36 214 061 000;34 667 405 000;33 849 265 000;33 207 920 000;31 777 097 000;31 132 980 000;52 898 909 000;51 546 904 000;50 318 187 000;36 565 770 000;43 185 157 000;36 745 446 000;32 626 764 000;35 446 877 000;33 408 683 000;39 577 134 000;46 056 504 000;48 478 550 000;595 949 968 000;592 766 790 000;595 135 736 000;9 682 443 000;9 698 352 000;9 662 362 000;9 634 667 000;9 604 745 000;9 537 636 000;9 501 862 000;9 347 951 000;9 230 922 000;16 549 569 000;16 407 628 000;17 047 321 000;0;0;0;0;0;0;0;0;0;0;0;0
181;ЮТИКПЭЙ (ООО), НКО;3521;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ЮТИКПЭЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119313, г. Москва, проспект Ленинский, д. 89/2;Привалов Юрий Николаевич;25.06.2013;5,5;10.03.2016;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;100 000 000;Ликвидировано по решению суда от 10.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;ТЕТРАПОЛИС, АО КБ;1586;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММЕРЧЕСКИЙ БАНК ""ТЕТРАПОЛИС""";197046, г. Санкт-Петербург, пер. Крестьянский, 5, литера А. пом. 18Н,14Н;Шубин Герман Александрович;03.10.1991;27,5;17.04.2018;Недействующая;044030841;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;28 302 000;Ликвидировано по решению суда от 17.04.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.09.2016;1 013 749 000;1 075 899 000;1 217 046 000;1 310 175 000;1 449 656 000;1 292 001 000;1 292 001 000;;;;;;473 863 000;615 675 000;709 520 000;848 406 000;674 958 000;609 548 000;609 548 000;;;;;;7 889 000;35 358 000;7 182 000;57 192 000;43 541 000;20 606 000;20 606 000;;;;;;0;0;0;0;28 832 000;59 287 000;59 287 000;;;;;;500 795 000;391 018 000;355 821 000;315 362 000;579 881 000;500 241 000;500 241 000;;;;;;245 751 000;239 312 000;222 616 000;190 655 000;203 634 000;224 065 000;224 065 000;;;;;;125 170 000;122 377 000;104 449 000;96 326 000;93 127 000;88 720 000;88 720 000;;;;;;120 000 000;20 000 000;20 000 000;20 000 000;275 000 000;180 000 000;180 000 000;;;;;;1 016 000;942 000;1 293 000;1 264 000;1 919 000;1 878 000;1 878 000;;;;;;0;0;0;0;0;0;0;;;;;
