Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
183;ИНВЕСТКАПИТАЛБАНК, АО;2377;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ИНВЕСТИЦИОННЫЙ КАПИТАЛ""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100 корп. 1 офис;Михеев Григорий Владиславович;10.06.1993;25,5;26.10.2015;Недействующая;048073891;Башкортостан (Республика);Непубличные акционерные общества;Частная собственность;350 616 050;Прекратило деятельность при присоединении от 26.10.2015;18 177 451 000;17 678 218 000;17 241 463 000;17 220 321 000;17 572 830 000;17 955 047 000;17 729 143 000;17 897 905 000;17 928 735 000;17 428 152 000;17 401 235 000;16 930 163 000;581 120 000;589 739 000;540 291 000;468 609 000;626 008 000;662 488 000;682 660 000;509 575 000;719 353 000;616 359 000;323 750 000;506 731 000;704 058 000;488 780 000;316 601 000;431 409 000;487 044 000;979 120 000;621 682 000;483 666 000;376 907 000;307 097 000;397 573 000;461 294 000;2 921 748 000;2 411 344 000;2 220 660 000;2 412 458 000;2 437 246 000;2 667 679 000;2 591 351 000;2 285 243 000;2 288 059 000;2 335 640 000;2 393 352 000;2 401 187 000;12 847 559 000;13 032 984 000;12 936 970 000;12 786 722 000;12 840 474 000;12 508 450 000;12 680 664 000;13 116 914 000;13 168 533 000;12 798 928 000;12 847 175 000;12 108 763 000;5 968 753 000;6 263 995 000;6 370 174 000;6 411 071 000;5 905 115 000;5 855 692 000;5 563 120 000;5 252 789 000;5 414 324 000;5 202 215 000;4 863 040 000;4 672 169 000;5 954 007 000;6 078 058 000;5 862 689 000;5 743 803 000;5 900 364 000;6 055 184 000;6 219 615 000;6 341 584 000;6 491 148 000;6 574 069 000;6 696 509 000;6 735 808 000;829 455 000;580 204 000;596 981 000;527 696 000;935 095 000;500 569 000;631 336 000;1 247 400 000;990 855 000;753 353 000;1 022 332 000;440 227 000;522 427 000;488 139 000;477 263 000;448 659 000;449 367 000;451 024 000;434 345 000;427 913 000;410 269 000;395 075 000;412 894 000;424 465 000;682 530 000;200 186 000;0;200 307 000;200 214 000;200 044 000;201 407 000;251 045 000;251 705 000;151 763 000;152 916 000;102 270 000
184;ПАРТНЕРБАНК ООО, КБ;1992;"КОММЕРЧЕСКИЙ ""ПАРТНЕРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";412630, Саратовская обл, с. Балтай, ул. В.И.Ленина, д. 15А корп. НЕТ офис НЕТ;Михан Вадим Вадимович;21.07.1992;26,5;22.10.2015;Недействующая;046329718;Саратовская область;Общества с ограниченной ответственностью;Частная собственность;70 255 500;Ликвидировано вследствие банкротства от 22.10.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 16.06.2008, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;ХАЛЬМГ ТЕГ, ОАО АКККЗБ;3230;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ КАЛМЫЦКИЙ КРЕСТЬЯНСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ХАЛЬМГ ТЕГ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";358000, Калмыкия респ, г. Элиста, ул. В.И.Ленина, д. 253;Эдильсултанов Лема Пашаевич;14.03.1995;24,0;30.05.2018;Недействующая;048580750;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;1 333 000;Исключение из ЕГРЮЛ недействующего юридического лица от 30.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.04.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;ВЫМПЕЛ, ОАО КБ;2874;"КОММЕРЧЕСКИЙ БАНК ""ВЫМПЕЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";121069, г. Москва, ул. Никитская М, д. 27 корп. 4;Шипицын Вадим Юрьевич;09.06.1994;24,5;29.02.2016;Недействующая;044545121;Москва;Публичные акционерные общества;Частная собственность;334 060 000;Ликвидировано вследствие банкротства от 29.02.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.11.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;ПКД, АО НКО;3343;"АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПЛАТЕЖНЫЙ КЛИРИНГОВЫЙ ДОМ""";127055, г. Москва, ул. Образцова, д. 4;Саландаева Наталия Леонтиевна;12.01.2000;19,0;21.03.2019;Недействующая;044525554;Москва;Непубличные акционерные общества;Частная собственность;6 000 000;Ликвидировано от 21.03.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 14.11.2017;76 398 000;166 006 000;119 352 000;126 273 000;66 149 000;128 601 000;115 665 000;80 633 000;96 007 000;146 574 000;146 683 000;109 418 000;3 490 000;121 645 000;64 001 000;63 262 000;14 426 000;65 787 000;32 675 000;31 753 000;32 803 000;79 585 000;68 674 000;31 775 000;35 488 000;11 583 000;11 663 000;19 896 000;1 982 000;24 535 000;45 845 000;1 256 000;8 387 000;8 473 000;775 000;326 000;0;0;0;0;0;0;0;0;0;0;0;0;29 000 000;29 000 000;37 000 000;34 300 000;37 300 000;32 700 000;33 000 000;43 900 000;49 400 000;51 400 000;71 400 000;71 084 000;29 000 000;29 000 000;37 000 000;34 300 000;37 300 000;32 700 000;33 000 000;43 900 000;49 400 000;51 400 000;66 400 000;66 084 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 000 000;5 000 000;232 000;219 000;205 000;190 000;176 000;324 000;339 000;321 000;303 000;286 000;271 000;256 000;0;0;0;0;0;0;0;0;0;0;0;0
188;МРП (ООО), НКО;2365;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНАЯ РАСЧЕТНАЯ ПАЛАТА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115114, г. Москва, ул. Дербеневская, д. 1 корп. 5;Шипицын Вадим Юрьевич;03.06.1993;25,5;03.04.2015;Недействующая;044585658;Москва;Общества с ограниченной ответственностью;Частная собственность;51 406 000;Ликвидировано вследствие банкротства от 03.04.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 25.03.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;ИНТЕГРО ОАО, КБ;3215;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕГРО"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";121170, г. Москва, пл. Победы, д. 2 /5 корп. 2;Беднин Василий Феликсович;10.02.1995;24,0;29.01.2014;Недействующая;044545167;Москва;Публичные акционерные общества;Частная собственность;180 200 000;Ликвидировано вследствие банкротства от 29.01.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 10.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;МГБ ООО, РНКО;2866;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МГБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367000, Дагестан респ, г. Махачкала, ул. Танкаева, д. 67;Джамалудинов Магомедгази Далгатович;01.06.1994;24,5;09.01.2017;Недействующая;048209782;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;136 989 581;Ликвидировано по решению суда от 09.01.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях от 21.08.2015;336 320 000;343 021 000;306 142 000;315 159 000;309 223 000;308 668 000;311 127 000;314 310 000;311 878 000;302 709 000;307 437 000;287 078 000;107 278 000;93 846 000;46 868 000;29 542 000;32 178 000;17 043 000;21 254 000;28 931 000;32 628 000;16 170 000;22 770 000;12 208 000;0;828 000;786 000;917 000;931 000;1 330 000;877 000;1 159 000;1 397 000;262 000;1 072 000;1 117 000;0;0;0;0;0;0;0;0;0;0;0;0;218 471 000;219 621 000;229 051 000;236 921 000;251 061 000;254 633 000;252 673 000;241 349 000;248 499 000;248 499 000;244 269 000;243 969 000;41 911 000;84 911 000;173 511 000;209 911 000;229 711 000;235 711 000;235 711 000;227 257 000;235 057 000;235 057 000;231 907 000;231 607 000;176 060 000;134 210 000;55 040 000;26 510 000;20 850 000;18 422 000;16 462 000;13 592 000;12 942 000;12 942 000;11 862 000;11 862 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;500 000;3 519 000;3 521 000;3 452 000;3 430 000;3 577 000;9 199 000;9 165 000;11 376 000;11 313 000;11 197 000;11 204 000;11 038 000;0;0;0;0;0;0;0;0;0;0;0;0
191;СОЦКРЕДИТБАНК, КБ ООО;2553;"КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ""СОЦКРЕДИТБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";450097, Башкортостан респ, г. Уфа, ул. Комсомольская, д. 26 корп. - офис;Тихонов Вячеслав Анатольевич;29.10.1993;25,0;21.01.2016;Недействующая;048073827;Башкортостан (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 21.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 19.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;НОВОЕ ВРЕМЯ (ООО), КБ;3492;"КОММЕРЧЕСКИЙ БАНК ""НОВОЕ ВРЕМЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, ул. Воронцово Поле, д. 5;Блохина Дарья Сергеевна;27.11.2008;10,0;04.03.2019;Недействующая;044525258;Москва;Общества с ограниченной ответственностью;Частная собственность;725 000 000;Ликвидировано от 04.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 03.08.2018, Сообщения о принятии решения о ликвидации от 13.06.2018;1 953 121 000;2 092 566 000;2 229 258 000;1 975 211 000;1 970 729 000;2 063 476 000;2 658 967 000;2 174 963 000;2 037 539 000;1 986 931 000;3 660 814 000;3 009 079 000;92 208 000;47 988 000;55 594 000;49 151 000;134 453 000;191 147 000;174 171 000;163 982 000;204 805 000;92 908 000;1 070 355 000;629 611 000;298 831 000;669 372 000;478 820 000;347 430 000;389 871 000;503 954 000;887 066 000;541 201 000;341 570 000;313 841 000;919 514 000;768 378 000;437 182 000;270 933 000;471 252 000;478 634 000;342 038 000;253 435 000;394 090 000;398 503 000;309 665 000;383 666 000;445 528 000;564 728 000;996 302 000;1 001 062 000;1 059 102 000;1 002 078 000;1 007 477 000;987 075 000;1 086 332 000;943 251 000;1 123 727 000;1 101 322 000;1 137 938 000;904 489 000;607 518 000;690 204 000;783 725 000;795 478 000;763 507 000;763 761 000;748 957 000;715 898 000;776 704 000;713 858 000;765 238 000;593 936 000;198 164 000;160 803 000;160 377 000;156 600 000;152 579 000;173 276 000;168 596 000;160 101 000;156 671 000;153 716 000;141 152 000;131 505 000;190 620 000;150 055 000;115 000 000;50 000 000;65 000 000;0;120 000 000;20 000 000;0;50 000 000;50 000 000;100 000 000;8 016 000;8 029 000;7 806 000;7 639 000;7 398 000;7 219 000;7 114 000;7 019 000;6 740 000;6 429 000;6 052 000;5 814 000;75 962 000;151 212 000;199 523 000;201 342 000;154 091 000;77 061 000;105 450 000;57 750 000;28 568 000;28 662 000;99 262 000;93 264 000
193;ПЕРВЫЙ КАПИТАЛ (ЗАО), АКБ;3201;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ПЕРВЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107120, г. Москва, пер. Костомаровский, д. 11 корп. 1;Пастушенко Дмитрий Сергеевич;17.01.1995;24,0;25.07.2016;Недействующая;044579216;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 500 000;Ликвидировано вследствие банкротства от 25.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.08.2010, Решение о признании должника банкротом и открытии конкурсного производства от 28.10.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;БВА БАНК, ЗАО;1684;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БВА БАНК""";115035, г. Москва, ул. Садовническая, д. 25,27 корп. 1;Селезнев Михаил Игоревич;26.12.1991;27,0;05.05.2017;Недействующая;044525874;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;180 000 000;Ликвидировано по решению суда от 05.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 26.11.2014;1 856 441 000;1 817 812 000;1 515 086 000;1 735 841 000;1 706 747 000;1 659 430 000;1 652 433 000;1 594 950 000;1 535 972 000;1 538 113 000;1 382 338 000;1 274 685 000;136 836 000;156 599 000;79 379 000;102 523 000;166 022 000;89 554 000;77 157 000;123 692 000;78 590 000;97 421 000;85 388 000;95 842 000;357 771 000;243 852 000;115 418 000;149 936 000;93 654 000;48 991 000;147 693 000;51 490 000;153 638 000;84 171 000;66 052 000;36 234 000;945 823 000;1 032 925 000;930 269 000;1 011 581 000;1 022 187 000;1 045 058 000;937 029 000;886 099 000;776 282 000;672 874 000;675 170 000;348 853 000;186 192 000;186 757 000;179 709 000;261 937 000;234 433 000;235 882 000;284 128 000;285 609 000;338 462 000;503 255 000;372 436 000;613 363 000;117 232 000;126 312 000;119 812 000;141 812 000;143 812 000;146 912 000;214 412 000;217 212 000;222 712 000;222 712 000;222 912 000;154 412 000;38 960 000;60 445 000;59 897 000;60 125 000;60 621 000;59 369 000;59 716 000;58 397 000;55 750 000;55 543 000;49 524 000;48 951 000;30 000 000;0;0;60 000 000;30 000 000;29 601 000;10 000 000;10 000 000;60 000 000;225 000 000;100 000 000;410 000 000;12 871 000;12 911 000;13 051 000;12 658 000;13 160 000;13 158 000;12 286 000;11 707 000;11 670 000;11 399 000;10 863 000;10 655 000;620 803 000;622 290 000;588 553 000;648 801 000;648 117 000;678 598 000;621 876 000;489 122 000;366 892 000;272 300 000;274 180 000;40 140 000
195;ТЭСТ, ПАО КБ;3440;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ТЭСТ""";119119, г. Москва, проспект Ленинский, д. 42 корп. 1;Майоров Денис Владимирович;21.07.2003;15,5;14.04.2017;Недействующая;044579377;Москва;Публичные акционерные общества;Частная собственность;156 000 000;Ликвидировано по решению суда от 14.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 24.06.2015, Решение о признании должника банкротом и открытии конкурсного производства от 03.10.2015;405 023 000;326 552 000;237 950 000;284 562 000;277 357 000;331 884 000;415 482 000;305 180 000;464 621 000;252 250 000;271 937 000;282 111 000;177 757 000;86 889 000;7 586 000;67 431 000;64 281 000;100 876 000;178 676 000;83 084 000;243 302 000;36 712 000;51 782 000;138 723 000;403 000;566 000;3 464 000;4 133 000;4 130 000;3 727 000;4 427 000;6 915 000;7 461 000;5 383 000;7 424 000;16 189 000;0;0;0;0;0;0;0;0;0;0;0;0;190 274 000;200 274 000;180 274 000;180 274 000;165 274 000;165 274 000;160 164 000;180 154 000;162 724 000;157 224 000;177 224 000;77 781 000;274 000;274 000;274 000;274 000;274 000;274 000;6 884 000;22 674 000;70 244 000;69 744 000;69 744 000;70 301 000;0;0;0;0;0;0;3 280 000;7 480 000;7 480 000;7 480 000;7 480 000;7 480 000;190 000 000;200 000 000;180 000 000;180 000 000;165 000 000;165 000 000;150 000 000;150 000 000;85 000 000;80 000 000;100 000 000;0;5 067 000;5 000 000;4 933 000;4 867 000;4 858 000;4 791 000;4 724 000;4 656 000;4 590 000;4 523 000;4 456 000;4 389 000;0;0;0;0;0;0;0;0;0;0;0;0
196;МЦМ, ОАО НДКО;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ ДЕПОЗИТНО-КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖРЕГИОНАЛЬНЫЙ ЦЕНТР МИКРОКРЕДИТОВАНИЯ""";394018, Воронежская обл., г. Воронеж, ул. Орджоникидзе, д. 36Б корп. - офис;Денисов Александр Александрович;13.05.2010;8,5;26.05.2015;Недействующая;042007839;Воронежская область;Публичные акционерные общества;Частная собственность;30 000 044;Ликвидировано от 26.05.2015;71 417 000;71 555 000;71 641 000;72 049 000;50 682 000;50 478 000;50 452 000;50 337 000;50 300 000;50 133 000;50 145 000;;16 467 000;1 691 000;981 000;2 182 000;2 926 000;3 296 000;3 795 000;909 000;1 961 000;2 420 000;3 199 000;0;127 000;7 000;7 000;7 000;7 000;7 000;7 000;7 000;7 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51 903 000;62 368 000;62 624 000;61 901 000;39 857 000;39 324 000;38 805 000;41 465 000;40 446 000;39 990 000;39 305 000;0;21 498 000;20 265 000;20 030 000;19 628 000;7 022 000;6 616 000;6 208 000;2 998 000;2 663 000;2 325 000;1 986 000;0;30 405 000;42 103 000;42 594 000;42 273 000;32 835 000;32 708 000;32 597 000;38 467 000;37 783 000;37 665 000;37 319 000;0;0;0;0;0;0;0;0;0;0;0;0;0;285 000;277 000;269 000;261 000;253 000;245 000;237 000;229 000;221 000;214 000;206 000;0;0;0;0;0;0;0;0;0;0;0;0;0
